folder,set_uuid,uuid,stime,pos,frame,ch,slice,time,posname,x,y,z,framename,chname,slicename,meta_pos,meta_frame,meta_ch,meta_slice
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,5e128c1f-dea6-492e-9cda-04de772a810f,2014-12-28 03:03:03 -0800,0,0,1,0,4037,1-Pos_000_000,-3139.874,-3097.3740000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,58192712-1346-4160-81b6-86d281132325,2014-12-28 03:03:03 -0800,0,0,2,0,4461,1-Pos_000_000,-3139.874,-3097.3740000000003,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,9533dcab-5782-4170-88f5-818dee568c25,2014-12-28 03:03:03 -0800,0,0,0,0,2474,1-Pos_000_000,-3139.874,-3097.3740000000003,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f2e97fe4-fcfa-4051-add7-17e725a41348,2014-12-28 03:04:40 -0800,23,0,1,0,101168,1-Pos_000_001,-3139.874,-2534.206,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,758f269f-3b42-41c2-9593-67449245de08,2014-12-28 03:04:40 -0800,23,0,2,0,101575,1-Pos_000_001,-3139.874,-2534.206,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,30b23e70-10d3-4ac6-a546-0afb5e2d0053,2014-12-28 03:04:40 -0800,23,0,0,0,99191,1-Pos_000_001,-3139.874,-2534.206,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,3ce5961b-43b2-4753-838d-045487f3a535,2014-12-28 03:04:44 -0800,24,0,1,0,105180,1-Pos_000_002,-3139.874,-1971.0380000000002,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,a864ec4d-3ebc-446d-9929-89e01ea53fa9,2014-12-28 03:04:44 -0800,24,0,2,0,105672,1-Pos_000_002,-3139.874,-1971.0380000000002,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f4a57b5d-352e-4234-9b1a-6083c8cb9caf,2014-12-28 03:04:44 -0800,24,0,0,0,103599,1-Pos_000_002,-3139.874,-1971.0380000000002,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,3a637b4d-0fcb-4970-980f-df1c7aa37d0a,2014-12-28 03:06:20 -0800,47,0,1,0,201209,1-Pos_000_003,-3139.874,-1407.8700000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,2182af3c-ba6a-4943-a356-9735cfeadcfa,2014-12-28 03:06:20 -0800,47,0,2,0,201729,1-Pos_000_003,-3139.874,-1407.8700000000003,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,41bcc203-933c-40f1-90f2-d8e3d874340a,2014-12-28 03:06:20 -0800,47,0,0,0,199510,1-Pos_000_003,-3139.874,-1407.8700000000003,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f9918eae-93f2-4b54-bff4-17c284393f5e,2014-12-28 03:06:24 -0800,48,0,1,0,205098,1-Pos_000_004,-3139.874,-844.7020000000002,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,db786c59-91c2-41cb-9803-20d14eea995f,2014-12-28 03:06:24 -0800,48,0,2,0,205542,1-Pos_000_004,-3139.874,-844.7020000000002,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,23e1c77b-d588-400a-a48c-1931deeda634,2014-12-28 03:06:24 -0800,48,0,0,0,203535,1-Pos_000_004,-3139.874,-844.7020000000002,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,2af6900d-befe-4f57-bac9-073933f070be,2014-12-28 03:08:01 -0800,71,0,1,0,301634,1-Pos_000_005,-3139.874,-281.5340000000001,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,92a33985-5126-47f4-be8c-878ec8472103,2014-12-28 03:08:01 -0800,71,0,2,0,302028,1-Pos_000_005,-3139.874,-281.5340000000001,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,c61a23a2-2f72-44c8-8021-3db55857b96e,2014-12-28 03:08:01 -0800,71,0,0,0,299861,1-Pos_000_005,-3139.874,-281.5340000000001,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,01f9a89c-9d12-49b4-8cdc-63738da0f839,2014-12-28 03:08:05 -0800,72,0,1,0,305850,1-Pos_000_006,-3139.874,281.63399999999956,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,0d2377c7-5a84-4963-95a5-377d485cee08,2014-12-28 03:08:05 -0800,72,0,2,0,306326,1-Pos_000_006,-3139.874,281.63399999999956,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,90a3274e-e3fb-4b99-acd1-5846ca0abac5,2014-12-28 03:08:05 -0800,72,0,0,0,304175,1-Pos_000_006,-3139.874,281.63399999999956,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,8bc9ea7d-dad8-4c63-9173-e0c285bfd4a4,2014-12-28 03:09:41 -0800,95,0,1,0,401572,1-Pos_000_007,-3139.874,844.8019999999997,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,e94948b6-792e-4339-b841-f44ccfe0e418,2014-12-28 03:09:41 -0800,95,0,2,0,401948,1-Pos_000_007,-3139.874,844.8019999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,dfb13e4c-8d0d-4a74-ac2e-95bce1629ecd,2014-12-28 03:09:41 -0800,95,0,0,0,399787,1-Pos_000_007,-3139.874,844.8019999999997,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,137f2920-1ccf-4ea1-8add-69ea20f20c61,2014-12-28 03:09:45 -0800,96,0,1,0,405639,1-Pos_000_008,-3139.874,1407.9699999999998,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,bb2a78e5-6906-4f1e-9ec9-5f367b13be75,2014-12-28 03:09:45 -0800,96,0,2,0,406187,1-Pos_000_008,-3139.874,1407.9699999999998,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,96b826ab-6934-4772-ad79-27e1f289ec39,2014-12-28 03:09:45 -0800,96,0,0,0,403812,1-Pos_000_008,-3139.874,1407.9699999999998,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,726f6abc-3908-41c4-a2b6-911b8bba108a,2014-12-28 03:11:21 -0800,119,0,1,0,502465,1-Pos_000_009,-3139.874,1971.1379999999995,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,46f7535d-87ef-492a-9354-2cbac3efb85b,2014-12-28 03:11:21 -0800,119,0,2,0,502838,1-Pos_000_009,-3139.874,1971.1379999999995,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,56c798dc-bd53-4734-9398-b8b9a7cf25ed,2014-12-28 03:11:21 -0800,119,0,0,0,500594,1-Pos_000_009,-3139.874,1971.1379999999995,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,dc26eb5e-7218-4dc5-a761-9271aab5fba2,2014-12-28 03:11:26 -0800,120,0,1,0,506409,1-Pos_000_010,-3139.874,2534.306,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,1534fb8b-9ac8-484e-b810-8b2966697628,2014-12-28 03:11:26 -0800,120,0,2,0,506848,1-Pos_000_010,-3139.874,2534.306,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,1d9e213c-5ec5-4f83-8b94-2166eb69ebe9,2014-12-28 03:11:26 -0800,120,0,0,0,504800,1-Pos_000_010,-3139.874,2534.306,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,fbc656fa-0f1e-4ac8-b14c-588a60f98535,2014-12-28 03:12:58 -0800,143,0,1,0,599133,1-Pos_000_011,-3139.874,3097.4739999999997,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,619dc594-afd5-4dd7-9af1-8f5ff448b20c,2014-12-28 03:12:58 -0800,143,0,2,0,599655,1-Pos_000_011,-3139.874,3097.4739999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,c3a9fc0b-0792-4fb7-bee8-c702ea86b833,2014-12-28 03:12:58 -0800,143,0,0,0,597559,1-Pos_000_011,-3139.874,3097.4739999999997,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,a7848b24-f0b3-4f9a-8e09-2a388f4e4e1b,2014-12-28 03:03:07 -0800,1,0,1,0,8372,1-Pos_001_000,-2576.7059999999997,-3097.3740000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,47f6f3b0-ed29-43fd-bf02-c269d2fde612,2014-12-28 03:03:07 -0800,1,0,2,0,8743,1-Pos_001_000,-2576.7059999999997,-3097.3740000000003,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ca25bc1f-8421-4573-ac87-6fbd0aefbd0f,2014-12-28 03:03:07 -0800,1,0,0,0,6353,1-Pos_001_000,-2576.7059999999997,-3097.3740000000003,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,0cd1bd6f-70f7-467c-97e4-4247f3a8adf0,2014-12-28 03:04:36 -0800,22,0,1,0,96846,1-Pos_001_001,-2576.7059999999997,-2534.206,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,edac9199-a6bf-459d-a7ea-e61c17d13b85,2014-12-28 03:04:36 -0800,22,0,2,0,97391,1-Pos_001_001,-2576.7059999999997,-2534.206,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,5f7f454a-3c10-4d7a-a41d-788b88932096,2014-12-28 03:04:36 -0800,22,0,0,0,95022,1-Pos_001_001,-2576.7059999999997,-2534.206,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,53f3bbd0-d3f4-4d90-aa05-2c74af980ada,2014-12-28 03:04:48 -0800,25,0,1,0,109256,1-Pos_001_002,-2576.7059999999997,-1971.0380000000002,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,31e74179-b7d5-45b8-8c86-017bc5d736d9,2014-12-28 03:04:48 -0800,25,0,2,0,109600,1-Pos_001_002,-2576.7059999999997,-1971.0380000000002,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,bc40558b-ee74-4d58-a373-88384cc94e23,2014-12-28 03:04:48 -0800,25,0,0,0,107531,1-Pos_001_002,-2576.7059999999997,-1971.0380000000002,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,14c49160-271e-4aa7-8932-a17f5fae1c33,2014-12-28 03:06:16 -0800,46,0,1,0,197032,1-Pos_001_003,-2576.7059999999997,-1407.8700000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,85007d9c-ba77-4644-a9da-f0b59203470e,2014-12-28 03:06:16 -0800,46,0,2,0,197463,1-Pos_001_003,-2576.7059999999997,-1407.8700000000003,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,039a19d5-0cbd-49ff-a7ec-4d8681dcdeeb,2014-12-28 03:06:16 -0800,46,0,0,0,195391,1-Pos_001_003,-2576.7059999999997,-1407.8700000000003,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,b329af93-017f-4d1c-89f1-00c546a2c766,2014-12-28 03:06:29 -0800,49,0,1,0,209599,1-Pos_001_004,-2576.7059999999997,-844.7020000000002,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,6509ae30-453c-40b6-834d-422044e31ee5,2014-12-28 03:06:29 -0800,49,0,2,0,209987,1-Pos_001_004,-2576.7059999999997,-844.7020000000002,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,878f1fa9-dd92-4c0f-9959-f99fcfdf7f5a,2014-12-28 03:06:29 -0800,49,0,0,0,207869,1-Pos_001_004,-2576.7059999999997,-844.7020000000002,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,db768bc1-575c-4741-ac0f-7eac291be11a,2014-12-28 03:07:57 -0800,70,0,1,0,297385,1-Pos_001_005,-2576.7059999999997,-281.5340000000001,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,e697d39d-f767-4d85-9a12-26b8fe4f2092,2014-12-28 03:07:57 -0800,70,0,2,0,297944,1-Pos_001_005,-2576.7059999999997,-281.5340000000001,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,07f4126c-1d65-47a9-a665-6bd1e70fcb3e,2014-12-28 03:07:57 -0800,70,0,0,0,295777,1-Pos_001_005,-2576.7059999999997,-281.5340000000001,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,5569850a-9b2c-4265-befd-61a29ca4b031,2014-12-28 03:08:09 -0800,73,0,1,0,309934,1-Pos_001_006,-2576.7059999999997,281.63399999999956,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,6f5165a6-c291-4497-8d72-191f47e6335f,2014-12-28 03:08:09 -0800,73,0,2,0,310296,1-Pos_001_006,-2576.7059999999997,281.63399999999956,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,fdb4bc9a-1a3c-4088-966b-79610904bd64,2014-12-28 03:08:09 -0800,73,0,0,0,308311,1-Pos_001_006,-2576.7059999999997,281.63399999999956,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,a508c230-0a7b-4ada-b156-8ee6d8cfd139,2014-12-28 03:09:37 -0800,94,0,1,0,397533,1-Pos_001_007,-2576.7059999999997,844.8019999999997,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f504aa71-f599-4990-aede-3ae44dbfd28a,2014-12-28 03:09:37 -0800,94,0,2,0,397970,1-Pos_001_007,-2576.7059999999997,844.8019999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,68c280c1-03c5-4fdb-90ac-10c3fdda9a8a,2014-12-28 03:09:37 -0800,94,0,0,0,395963,1-Pos_001_007,-2576.7059999999997,844.8019999999997,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,5b265bad-6290-4139-a446-3bb55de3be73,2014-12-28 03:09:49 -0800,97,0,1,0,410155,1-Pos_001_008,-2576.7059999999997,1407.9699999999998,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,307a6a70-dda2-4eda-9b40-2872de8c07d0,2014-12-28 03:09:49 -0800,97,0,2,0,410674,1-Pos_001_008,-2576.7059999999997,1407.9699999999998,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,159c65ab-9f4a-44b8-9638-49fee1e4b6c8,2014-12-28 03:09:49 -0800,97,0,0,0,408423,1-Pos_001_008,-2576.7059999999997,1407.9699999999998,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,18040b5f-192a-49e8-9f4c-8d84b16e9f0b,2014-12-28 03:11:17 -0800,118,0,1,0,497909,1-Pos_001_009,-2576.7059999999997,1971.1379999999995,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,e8d610c1-48e9-495a-8dfb-7d4a6bc6a278,2014-12-28 03:11:17 -0800,118,0,2,0,498401,1-Pos_001_009,-2576.7059999999997,1971.1379999999995,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,14a99569-9c58-449d-9b38-fbdcf69294d4,2014-12-28 03:11:17 -0800,118,0,0,0,496204,1-Pos_001_009,-2576.7059999999997,1971.1379999999995,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,59837aa2-e2c0-45db-b697-2d826a8d7c03,2014-12-28 03:11:30 -0800,121,0,1,0,510699,1-Pos_001_010,-2576.7059999999997,2534.306,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ab522747-9812-49d4-aa2f-4fc2c66d2cc2,2014-12-28 03:11:30 -0800,121,0,2,0,511061,1-Pos_001_010,-2576.7059999999997,2534.306,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,ba88b284-2191-412a-ac65-fb7128da8954,2014-12-28 03:11:30 -0800,121,0,0,0,508995,1-Pos_001_010,-2576.7059999999997,2534.306,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,d33b01d6-15f1-46b0-9635-980c5200d5e9,2014-12-28 03:12:54 -0800,142,0,1,0,595128,1-Pos_001_011,-2576.7059999999997,3097.4739999999997,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,30963dab-1513-4708-aaed-8d82a42ac8b4,2014-12-28 03:12:54 -0800,142,0,2,0,595710,1-Pos_001_011,-2576.7059999999997,3097.4739999999997,0,,561multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,71793fc4-539c-46f1-8df9-0e19f87dd31d,2014-12-28 03:12:54 -0800,142,0,0,0,593514,1-Pos_001_011,-2576.7059999999997,3097.4739999999997,0,,dia,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,a8a59014-2f0f-4785-bb0c-dd77b313f40d,2014-12-28 03:03:12 -0800,2,0,1,0,12514,1-Pos_002_000,-2013.5379999999998,-3097.3740000000003,0,,488multi,,0,0,0,0
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141227-1 Immunostaining of 20141225/03 FC4/01 3ch_1,2fd2c49e-9864-4f6d-9c5e-20215ec833bb,f09fef25-105f-4928-9900-000306c01550,2014-12-28 03:03:12 -0800,2,0,2,0,13126,1-Pos_002_000,-2013.5379999999998,-3097.3740000000003,0,,561multi,,0,0,0,0
