id,date,period,subject,title,place,place_en,genre,institution
D114121307,2014-12-23,NA:2015-01-15:NA,淑徳大学　教員公募（商学分野）,教授相当:准教授・常勤専任講師相当:助教相当,"[""埼玉県""]","[""Saitama""]",社会科学,淑徳大学
D114121324,2014-12-23,NA:2015-01-15:NA,社会福祉学科 教授又は准教授の募集（カウンセリング論）,教授相当:准教授・常勤専任講師相当,"[""新潟県""]","[""Niigata""]",社会科学:社会科学,新潟医療福祉大学
D114121264,2014-12-23,2014-12-20:2015-01-13:NA,【法学】　教授、准教授、講師、助教（新学部設置）,教授相当:准教授・常勤専任講師相当:助教相当,"[""岡山県""]","[""Okayama""]",社会科学:社会科学:社会科学,環太平洋大学
D114121302,2014-12-23,2014-12-23:2015-01-23:NA,教育学部　准教授または講師（生涯学習・社会教育）,准教授・常勤専任講師相当,"[""静岡県""]","[""Shizuoka""]",社会科学,常葉大学
D114121318,2014-12-23,NA:2015-01-05:NA,非常勤講師の公募（医療的ケア（介護福祉士養成科目））,非常勤講師相当,"[""群馬県""]","[""Gunma""]",社会科学,東京福祉大学
D114121308,2014-12-23,NA:2015-01-05:NA,専任教員の公募（看護分野）,教授相当:准教授・常勤専任講師相当:助教相当,"[""群馬県 東京都""]",[nil],社会科学,東京福祉大学
D114121299,2014-12-23,2014-12-19:2015-01-20:NA,宮崎大学新学部教員（専門分野：経営学（組織論））の公募（教授又は准教授）,教授相当:准教授・常勤専任講師相当,"[""宮崎県""]","[""Miyazaki""]",社会科学,宮崎大学
D114121262,2014-12-23,2014-12-19:2015-01-13:NA,【経済学入門】　教授、准教授、講師、助教（新学部設置）,教授相当:准教授・常勤専任講師相当:助教相当,"[""岡山県""]","[""Okayama""]",社会科学,環太平洋大学
D114121266,2014-12-23,2014-12-19:2015-01-30:平成27年1月30日まで（1/30応募書類必着）,「大学教育再生加速プログラム（AP）」事業の学習支援に携わる教員の公募,准教授・常勤専任講師相当:助教相当,"[""京都府""]","[""Kyoto""]",総合人文社会:社会科学,京都光華女子大学
D114121291,2014-12-23,2014-12-23:2015-01-07:NA,非常勤講師募集（アカウンティング基礎）,非常勤講師相当,"[""兵庫県""]","[""Hyōgo""]",社会科学,大手前大学
D114121281,2014-12-23,NA:2015-01-19:NA,北海道大学総合博物館教員の公募について,助教相当,"[""北海道""]","[""Hokkaido""]",その他,北海道大学
D114121265,2014-12-23,2014-12-20:2015-01-15:NA,立正大学社会福祉学部社会福祉学科非常勤講師の公募,非常勤講師相当,"[""埼玉県""]","[""Saitama""]",社会科学,立正大学
D114121174,2014-12-23,NA:2015-03-20:NA,保育士養成専門学校の専任教員（社会福祉、心理学）,専門学校・小中高等の教員相当,"[""島根県""]","[""Shimane""]",社会科学:社会科学,トリニティカレッジ出雲医療福祉専門学校
D114121315,2014-12-23,NA:2015-01-30:NA,教授（法医学講座）の公募,教授相当,"[""青森県""]","[""Aomori""]",医歯薬学,弘前大学
D114121345,2014-12-23,NA:2015-01-19:NA,芝浦工業大学　デザイン工学部　デザイン工学科（担当科目：基礎中国語、中国語表現）非常勤講師公募,非常勤講師相当,"[""埼玉県""]","[""Saitama""]",人文学,芝浦工業大学
D114121301,2014-12-23,NA:2015-01-31:NA,英語科目非常勤講師公募,非常勤講師相当,"[""埼玉県""]","[""Saitama""]",人文学,獨協大学
D114121285,2014-12-23,2014-12-22:2015-02-09:NA,准教授または講師の公募（英語担当教官）,准教授・常勤専任講師相当,"[""広島県""]","[""Hiroshima""]",人文学:人文学,海上保安大学校
D114121258,2014-12-23,NA:2015-01-13:NA,人間文化学部英語英文学科 嘱託教員（英語担当）の公募,准教授・常勤専任講師相当,"[""京都府""]","[""Kyoto""]",人文学:人文学,京都ノートルダム女子大学
D114121284,2014-12-23,NA:2015-01-10:NA,昭和女子大学　総合教育センター　非常勤講師（韓国語）の公募,非常勤講師相当,"[""東京都""]","[""Tokyo""]",人文学,昭和女子大学
D114121267,2014-12-23,2014-12-19:2015-01-10:NA,非常勤教員（東京新宿キャンパス）の公募について（「中国語科目」）,非常勤講師相当,"[""東京都""]","[""Tokyo""]",人文学,宝塚大学
D114121339,2014-12-23,2014-12-23:2015-01-31:適任者が決まり次第終了します。,東京工科大学　実験講師（非常勤）公募,非常勤講師相当,"[""東京都""]","[""Tokyo""]",化学:工学,東京工科大学
D114121351,2014-12-23,NA:2015-02-02:NA,埼玉工業大学先端科学研究所教授の公募 （電気化学分野あるいは触媒化学分野）,教授相当,"[""埼玉県""]","[""Saitama""]",化学,埼玉工業大学
D114121293,2014-12-23,NA:2015-02-10:採用者が決まり次第、終了します。,博士研究員公募（東北大学WPI-AIMR･多元物質科学研究所 栗原研究室）,研究員・ポスドク相当,"[""宮城県""]","[""Miyagi""]",化学:総合理工:工学,東北大学
D114121346,2014-12-23,2014-12-23:2015-01-30:NA,専任教員公募（栄養学）,教授相当,"[""三重県""]","[""Mie""]",複合領域,三重短期大学
D114121090,2014-12-23,2014-12-19:2015-04-10:NA,給食管理実習担当教員の公募について,助教相当,"[""鹿児島県""]","[""Kagoshima""]",複合領域,鹿児島県立短期大学
D114121341,2014-12-23,2014-12-22:2015-01-31:NA,教員の公募（教授、准教授、講師、または助教）担当科目「スポーツ運動学」など」,教授相当:准教授・常勤専任講師相当:助教相当,"[""山口県""]","[""Yamaguchi""]",複合領域,徳山大学
D114121287,2014-12-23,NA:2015-01-19:NA,「臨床栄養学」領域の教員（教授または准教授または講師）の公募,教授相当:准教授・常勤専任講師相当,"[""岡山県""]","[""Okayama""]",複合領域,山陽学園短期大学
D114121263,2014-12-23,NA:2015-01-30:NA,東京工科大学医療保健学部　作業療法学科　助教（身体障害領域の作業療法　分野）１名,助教相当,"[""東京都""]","[""Tokyo""]",複合領域:複合領域,東京工科大学
D114121283,2014-12-23,NA:2015-01-19:NA,「食品と衛生」領域の教員（教授または准教授または講師）の公募,教授相当:准教授・常勤専任講師相当,"[""岡山県""]","[""Okayama""]",複合領域,山陽学園短期大学
D114121328,2014-12-23,2014-12-23:2015-02-02:NA,文書館特任助教,助教相当,"[""千葉県 東京都""]",[nil],人文学:その他,東京大学
D114121275,2014-12-23,2014-12-26:2015-01-08:NA,助教の公募（健康スポーツ科学）,助教相当,"[""大阪府""]","[""Osaka""]",複合領域,大阪大学
D114121349,2014-12-23,NA:2015-01-30:NA,芝浦工業大学　デザイン工学部　デザイン工学科（担当科目：環境学、エコロジー）非常勤講師　公募,非常勤講師相当,"[""埼玉県""]","[""Saitama""]",環境学,芝浦工業大学
D114121337,2014-12-23,2014-12-22:2015-01-23:NA,助教の公募（社会人教育またはこれに関連する諸分野）,助教相当,"[""東京都""]","[""Tokyo""]",その他,東京工業大学
D114121139,2014-12-23,2014-12-17:2015-01-15:16時必着(提出書類すべてを含む),『公衆栄養学』(食品栄養学科)担当教員の募集,教授相当:准教授・常勤専任講師相当:助教相当,"[""宮城県""]","[""Miyagi""]",複合領域,宮城学院女子大学
D114121141,2014-12-23,NA:2015-02-28:採用者が決定次第終了します。,研究所　遺伝医学研究分野　特任研究補助員（非常勤職員）,研究・教育補助者相当,"[""東京都""]","[""Tokyo""]",総合生物:総合生物:総合生物,独立行政法人国立がん研究センター
D114121333,2014-12-23,NA:2015-12-22:適材な人員が集まり次第、終了,パートタイマー募集（創発分子機能研究グループ）,研究・教育補助者相当,"[""埼玉県""]","[""Saitama""]",化学:工学:工学,独立行政法人理化学研究所
D114121271,2014-12-23,2014-12-20:2015-04-30:NA,名古屋大学 大学院工学研究科 航空宇宙工学専攻 教授の公募,教授相当,"[""愛知県""]","[""Aichi""]",工学:工学:工学,名古屋大学
D114121278,2014-12-23,2014-12-19:2015-01-19:NA,建築研究所　建築環境分野の任期付研究員募集（テニュア・トラック制度適用）,研究員・ポスドク相当,"[""茨城県""]","[""Ibaraki""]",工学,独立行政法人建築研究所
D114121292,2014-12-23,2014-12-16:2015-01-19:NA,建築学科教員の募集について,助教相当,"[""岐阜県""]","[""Gifu""]",工学,岐阜工業高等専門学校
D114121300,2014-12-23,NA:2015-01-13:NA,【宇宙航空研究開発機構】招聘研究員募集：申し込み締め切り1月13日,研究員・ポスドク相当,"[""神奈川県""]","[""Kanagawa""]",工学:工学,独立行政法人宇宙航空研究開発機構
D114121356,2014-12-23,NA:2015-01-30:NA,准教授または講師の公募（物理および応用物理分野）,准教授・常勤専任講師相当,"[""北海道""]","[""Hokkaido""]",数物系科学:総合理工,旭川工業高等専門学校
D114121294,2014-12-23,"2014年12月22日 ～,2015年03月01日 消印有効",「先端植物工場」研究員募集,研究員・ポスドク相当,"[""大阪府""]","[""Osaka""]",農学:数物系科学:総合生物,大阪府立大学
D114121252,2014-12-23,NA:2015-01-30:NA,特任講師の公募（地球物質進化学講座）,非常勤講師相当,"[""大阪府""]","[""Osaka""]",数物系科学,大阪市立大学
D114121354,2014-12-23,NA:2015-03-22:決定次第締め切り,テクニカルスタッフ募集（先進多接合デバイスチーム：RCPVT26-2-20）,研究・教育補助者相当,"[""茨城県""]","[""Ibaraki""]",工学:総合理工,独立行政法人産業技術総合研究所
D114121313,2014-12-23,2014-12-22:2015-01-31:NA,テクニカルスタッフ（研究補助員）募集,研究・教育補助者相当,"[""埼玉県""]","[""Saitama""]",環境学:工学:農学,埼玉大学
D114121334,2014-12-23,2014-12-23:2015-02-02:NA,キャリアデザイン学科　専任教員募集,准教授・常勤専任講師相当,"[""群馬県""]","[""Gunma""]",社会科学:工学,新島学園短期大学
D114121353,2014-12-23,NA:2015-01-30:NA,教授の公募（情報学分野）,教授相当,"[""北海道""]","[""Hokkaido""]",情報学:情報学:情報学,旭川工業高等専門学校
D114121277,2014-12-23,NA:2015-01-30:NA,准教授公募(数理工学専攻　数理物理学講座),准教授・常勤専任講師相当,"[""京都府""]","[""Kyoto""]",情報学,京都大学
D114121321,2014-12-23,NA:2015-12-22:随時受付けて、適任者が見つかり次第締め切ります。,研究員、特別研究員募集（量子系分子科学研究チーム）,研究員・ポスドク相当,"[""兵庫県""]","[""Hyōgo""]",情報学:総合理工:総合理工,独立行政法人理化学研究所
D114121078,2014-12-23,NA:2015-01-23:NA,国立茨城工業高等専門学校　非常勤教員公募,非常勤講師相当,"[""茨城県""]","[""Ibaraki""]",社会科学:情報学,茨城工業高等専門学校
D114121261,2014-12-23,NA:2015-03-31:NA,准教授の公募,准教授・常勤専任講師相当,"[""静岡県""]","[""Shizuoka""]",情報学,静岡大学
D114121311,2014-12-23,2014-12-19:2015-01-20:NA,宮崎大学新学部（専門分野：交流マネジメント（まちづくり））教授、准教授又は講師 の公募,教授相当:准教授・常勤専任講師相当,"[""宮崎県""]","[""Miyazaki""]",その他:総合人文社会,宮崎大学
D114121297,2014-12-23,2014-12-22:2015-01-30:NA,非常勤講師（体育・健康科学）の公募,非常勤講師相当,"[""東京都""]","[""Tokyo""]",複合領域:その他,東京立正短期大学
D114121336,2014-12-23,2014-12-22:2015-01-19:NA,家庭科教育（住居学，家政・生活学一般）担当教員（教授）公募,教授相当,"[""新潟県""]","[""Niigata""]",工学:複合領域,新潟大学
D114121290,2014-12-23,2014-12-19:2015-01-15:履歴書・職務経歴書は事前にお送りください。なお、１月に説明会を予定しております。,専任講師・非常勤講師募集,専門学校・小中高等の教員相当:非常勤講師相当,"[""東京都""]","[""Tokyo""]",社会科学,東京こども専門学校
D114121101,2014-12-22,NA:2015-03-31:NA,自動車用走行安全関連製品における研究開発・設計職の正社員公募,研究開発・技術者相当,"[""愛知県""]","[""Aichi""]",情報学:工学:工学,株式会社デンソー
D114121046,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（食物栄養学科、臨床栄養学）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",複合領域,名古屋女子大学
D114121232,2014-12-22,NA:2015-02-20:NA,富山大学人間発達科学部【発達教育学科発達福祉コース（特別支援教育）教授】教員公募,教授相当,"[""富山県""]","[""Toyama""]",社会科学,富山大学
D114121061,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（保育学科、乳児保育）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",社会科学:複合領域,名古屋女子大学短期大学部
D114121251,2014-12-22,NA:2015-04-30:採用者が決まり次第公募終了,工業製品に関わる調査・ドキュメント作成スタッフ（社員）の公募,コンサルタント,"[""東京都""]","[""Tokyo""]",その他,株式会社サン・フレア
D114121056,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（保育学科、教育原理）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",社会科学:複合領域,名古屋女子大学短期大学部
D114121055,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（保育学科、保育内容）,教授相当,"[""愛知県""]","[""Aichi""]",社会科学:複合領域,名古屋女子大学短期大学部
D114121047,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（生活環境学科、建築）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",工学,名古屋女子大学
D114121234,2014-12-22,2014-12-22:2015-02-24:応募書類は終了日の午後５時必着のこと,教授の公募（電気機器工学・電力変換工学分野）,教授相当,"[""沖縄県""]","[""Okinawa""]",工学,琉球大学
D114121053,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（児童教育学科、教育相談）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",社会科学,名古屋女子大学
D114121052,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（児童教育学科、保育内容）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",社会科学:複合領域,名古屋女子大学
D114121054,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,専任技術職員の公募について（生活学科）,研究・教育補助者相当,"[""愛知県""]","[""Aichi""]",情報学,名古屋女子大学短期大学部
D114121250,2014-12-22,2014-12-22:2015-01-31:NA,日本研究所専任講師の募集（英語で行う日本事情科目）,准教授・常勤専任講師相当,"[""千葉県""]","[""Chiba""]",社会科学:社会科学:総合人文社会,神田外語大学
D114120549,2014-12-22,2014-12-11:2014-12-26:NA,鶴川女子短期大学　幼児教育学科　非常勤講師の公募,非常勤講師相当,"[""東京都""]","[""Tokyo""]",社会科学:社会科学,鶴川女子短期大学
D114121050,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（家政経済学科・消費生活論）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",複合領域,名古屋女子大学
D114121199,2014-12-22,2014-12-22:2015-01-16:NA,非常勤教員公募（自然科学概論）,非常勤講師相当,"[""千葉県""]","[""Chiba""]",数物系科学,中央学院大学
D114121213,2014-12-22,NA:2015-01-30:NA,東京大学宇宙線研究所附属神岡宇宙素粒子研究施設広報担当特任専門職員の公募について,コミュニケーター相当,"[""岐阜県""]","[""Gifu""]",数物系科学,東京大学
D114121200,2014-12-22,2014-12-22:2015-01-16:NA,非常勤教員公募（地学）,非常勤講師相当,"[""千葉県""]","[""Chiba""]",数物系科学,中央学院大学
D114121060,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（保育学科、器楽）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",人文学,名古屋女子大学短期大学部
D114121030,2014-12-22,2014-12-22:2015-01-30:NA,日本近現代文学担当専任教員の公募,教授相当:准教授・常勤専任講師相当:助教相当,"[""長野県""]","[""Nagano""]",人文学,長野県短期大学
D114121221,2014-12-22,2014-12-22:2015-01-23:NA,大学共同利用機関法人自然科学研究機構生理学研究所統合生理研究系生体システム研究部門特任助教（プロジェクト）の公募,助教相当,"[""愛知県""]","[""Aichi""]",総合生物:医歯薬学:複合領域,自然科学研究機構生理学研究所
D114121218,2014-12-22,2014-12-22:2015-01-30:NA,大学共同利用機関法人自然科学研究機構分子生理研究系神経機能素子研究部門　助教及び特任助教の公募,助教相当,"[""愛知県""]","[""Aichi""]",医歯薬学:複合領域:生物学,自然科学研究機構生理学研究所
D114121048,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（生活環境学科、環境学）,教授相当,"[""愛知県""]","[""Aichi""]",環境学,名古屋女子大学
D114121212,2014-12-22,2014-12-22:2015-01-26:NA,島根大学教育・学生支援機構キャリアセンター　准教授，講師又は助教,准教授・常勤専任講師相当:助教相当,"[""島根県""]","[""Shimane""]",複合領域,島根大学
D114121198,2014-12-22,NA:2015-01-15:NA,専任教員の公募（食物栄養科）,教授相当:准教授・常勤専任講師相当:助教相当,"[""大分県""]","[""Oita""]",複合領域:農学,別府大学短期大学部
D114121058,2014-12-22,NA:2015-01-23:なお、応募の締切日は平成27年1月23日（金）必着となっていますが、応募書類到着の方から順次選考を行い、選考の結果、採用候補者が内定次第、応募を締め切ります。,教員の公募について（保育学科、体育）,教授相当:准教授・常勤専任講師相当,"[""愛知県""]","[""Aichi""]",複合領域,名古屋女子大学短期大学部
D114121204,2014-12-22,2014-12-22:2015-01-16:NA,非常勤教員公募（文化人類学）,非常勤講師相当,"[""千葉県""]","[""Chiba""]",人文学,中央学院大学
D114121254,2014-12-21,2014-12-19:2015-01-21:NA,平成27年度専任教員の募集について（政策学）,准教授・常勤専任講師相当:助教相当,"[""千葉県""]","[""Chiba""]",社会科学,淑徳大学
D114121186,2014-12-20,2014-12-18:2015-01-20:NA,准教授または専任講師の公募(日本中近世史分野),准教授・常勤専任講師相当,"[""大阪府""]","[""Osaka""]",人文学,大阪大谷大学
D114121253,2014-12-20,NA:2015-01-19:NA,教員公募　鹿屋体育大学　　「スポーツ科学」教授　１名,教授相当,"[""鹿児島県""]","[""Kagoshima""]",複合領域,鹿屋体育大学
D114121246,2014-12-20,NA:2015-01-20:NA,特命教員（准教授、講師又は助教相当）の公募（地域学部附属子どもの発達・学習研究センター）,准教授・常勤専任講師相当:助教相当,"[""鳥取県""]","[""Tottori""]",社会科学:社会科学,鳥取大学
D114121208,2014-12-20,2014-12-20:2015-02-28:NA,【会計ファイナンシャル検定】通信講座　非常勤講師募集（教材作成、校閲、講義収録等）,非常勤講師相当,"[""神奈川県"", ""その他""]","[""Kanagawa"", nil]",社会科学,株式会社マウンハーフジャパン
D114121245,2014-12-20,NA:2015-01-09:NA,非常勤講師の募集（キャリアデザイン関係）,非常勤講師相当,"[""大阪府""]","[""Osaka""]",社会科学,プール学院大学
D114121255,2014-12-20,NA:2015-03-31:採用が決まり次第終了,【客員研究員】人体の触感、温感に関する研究,研究員・ポスドク相当,"[""愛知県""]","[""Aichi""]",複合領域:生物学:総合生物,株式会社豊田中央研究所
D114121188,2014-12-20,NA:2015-01-16:NA,生物学講座教授の公募,教授相当,"[""大分県""]","[""Oita""]",生物学,大分大学
D114121164,2014-12-20,2014-12-19:2015-01-19:NA,非常勤講師の公募（健康とスポーツ《体育》）,非常勤講師相当,"[""青森県""]","[""Aomori""]",複合領域,青森公立大学
D114120806,2014-12-20,NA:2015-01-15:NA,文学部保健体育研究室　常勤嘱託講師の公募,准教授・常勤専任講師相当,"[""東京都""]","[""Tokyo""]",複合領域,上智大学
D114121187,2014-12-20,2014-12-20:2015-01-31:NA,生活学科 食物栄養専攻 助手の公募,研究・教育補助者相当,"[""東京都""]","[""Tokyo""]",複合領域,新渡戸文化短期大学
