ID,Area,XM,YM,Slice
79,2000,354.620,217.984,6
80,577,54.777,376.063,6
81,1560,387.832,397.726,6
82,1477,74.535,405.071,6
83,1298,637.167,445.949,6
84,933,860.131,551.215,6
85,969,654.782,601.421,6
86,1239,377.351,604.309,6
87,1020,1014.726,640.145,6
88,1498,669.527,678.063,6
89,1900,1019.682,747.634,6
90,1053,748.210,788.578,6
91,2764,98.175,834.190,6
92,493,137.851,865.084,6
93,486,1187.833,854.984,6
94,596,609.626,904.357,6
95,616,972.537,924.896,6
96,1613,331.927,978.431,6
97,613,659.595,17.565,7
98,1582,756.731,18.637,7
99,1096,235.904,105.035,7
100,1871,48.844,154.994,7
101,305,123.851,157.995,7
102,837,683.156,165.692,7
103,665,100.459,167.548,7
104,1149,762.644,187.091,7
105,1887,346.486,209.736,7
106,1523,521.178,217.549,7
107,323,541.308,240.255,7
108,1706,49.885,375.712,7
109,1031,395.800,380.065,7
110,1585,609.018,478.709,7
111,892,849.447,544.531,7
112,1069,639.873,601.251,7
113,505,1000.757,595.342,7
114,1051,382.955,625.700,7
115,372,1001.000,642.446,7
116,967,673.258,690.475,7
117,2264,1002.996,753.709,7
118,1517,726.619,762.803,7
119,2752,110.468,882.474,7
120,335,153.160,906.706,7
121,729,604.868,914.329,7
122,819,978.542,932.136,7
123,374,78.888,937.930,7
124,1465,329.184,982.753,7
125,750,660.207,17.984,8
126,2875,759.699,23.114,8
127,1069,235.853,105.043,8
128,1173,708.495,161.010,8
129,719,119.357,156.339,8
130,2293,52.870,189.377,8
131,1717,343.358,198.724,8
132,1025,771.175,188.270,8
133,341,79.333,218.101,8
134,1447,532.204,262.305,8
135,569,58.082,293.428,8
136,1480,46.914,322.797,8
137,1432,395.684,372.189,8
138,1290,589.033,500.698,8
139,1117,828.959,540.751,8
140,1084,622.667,593.414,8
141,894,996.584,626.371,8
142,1639,385.085,643.776,8
143,874,680.997,696.939,8
144,1400,714.834,745.775,8
145,2673,998.634,758.350,8
146,343,1216.485,856.036,8
147,3781,112.944,933.877,8
148,1073,604.615,927.330,8
149,696,990.592,945.253,8
150,1585,329.146,976.814,8
151,472,64.159,980.716,8
152,340,357.171,1003.826,8
153,1088,671.650,8.778,9
154,2606,770.132,42.970,9
155,1143,235.470,105.966,9
156,1525,729.861,170.076,9
157,711,109.369,157.631,9
158,1587,333.179,188.208,9
159,967,794.130,186.269,9
160,2269,66.438,206.242,9
161,581,770.359,212.569,9
162,1861,55.079,288.015,9
163,1526,527.159,301.624,9
164,341,529.647,326.644,9
165,1143,400.539,351.357,9
166,1628,559.633,527.307,9
167,1194,811.874,529.992,9
168,1179,615.235,584.858,9
169,400,994.105,637.835,9
170,1397,372.715,673.312,9
171,751,687.774,708.748,9
172,2119,706.588,737.386,9
173,2531,995.713,764.666,9
174,3495,122.340,954.125,9
175,1104,606.999,937.930,9
176,1005,1002.108,965.995,9
177,1132,331.305,976.995,9
178,302,147.851,991.523,9
179,892,657.959,5.696,10
180,2089,787.116,53.076,10
181,1262,235.728,107.077,10
182,1242,820.053,162.510,10
183,1623,740.582,169.308,10
184,653,113.500,163.892,10
185,1628,331.314,173.334,10
186,1879,58.292,215.529,10
187,1155,773.146,227.801,10
188,2355,50.491,274.517,10
189,1003,407.833,340.816,10
190,1363,524.775,343.637,10
191,1088,803.760,529.967,10
192,1476,533.998,545.864,10
193,877,612.278,571.703,10
194,613,997.128,651.826,10
195,1368,366.361,681.269,10
196,2424,710.937,739.580,10
197,2420,984.451,767.937,10
198,772,604.944,938.063,10
199,797,322.058,961.779,10
200,2814,125.365,987.012,10
201,492,1010.321,972.646,10
202,719,660.223,9.091,11
203,1849,799.225,63.598,11
204,1143,236.503,105.874,11
205,1580,838.870,146.565,11
206,1802,327.774,160.460,11
207,665,112.990,165.234,11
208,1184,752.737,166.463,11
209,1412,71.551,209.513,11
210,1646,775.813,227.537,11
211,2088,70.942,278.574,11
212,847,421.743,333.749,11
213,1330,524.692,380.717,11
214,995,803.902,514.278,11
215,1667,510.888,562.545,11
216,929,598.558,561.179,11
217,541,995.374,648.202,11
218,438,706.603,689.710,11
219,1031,355.639,701.562,11
220,3048,984.739,764.418,11
221,1764,698.772,765.657,11
222,713,610.287,944.838,11
223,1458,335.401,971.346,11
224,364,1007.962,983.360,11
225,2721,135.535,1002.565,11
226,639,650.744,15.322,12
227,1713,809.787,65.566,12
228,1169,235.747,106.320,12
229,1429,860.180,145.225,12
230,2183,323.852,153.151,12
231,663,112.744,164.308,12
232,1369,753.639,184.675,12
233,1383,77.779,207.937,12
234,739,818.306,231.017,12
235,1689,82.577,299.092,12
236,1008,426.670,333.770,12
237,1525,530.978,410.625,12
238,1088,807.564,501.980,12
239,850,584.338,550.494,12
240,1285,490.888,576.937,12
241,612,937.261,633.116,12
242,393,997.139,648.246,12
243,1311,342.653,718.165,12
244,3062,986.563,750.914,12
245,1109,709.088,770.715,12
246,787,608.041,939.548,12
247,956,380.862,972.151,12
248,2513,125.484,1004.555,12
249,324,398.537,1021.000,12
250,1143,644.459,22.312,13
251,1666,817.795,62.112,13
252,1170,235.045,105.697,13
253,1902,317.985,144.315,13
254,1464,872.015,153.900,13
255,665,112.171,163.992,13
256,1794,80.356,207.784,13
257,1613,741.328,199.839,13
258,917,845.082,236.739,13
259,1793,80.306,320.823,13
260,1185,431.704,324.841,13
261,1375,532.086,456.527,13
262,1070,814.090,504.277,13
263,998,564.478,536.294,13
264,896,481.001,584.067,13
265,304,956.352,633.023,13
266,376,993.676,650.984,13
267,2764,986.550,740.236,13
268,981,324.775,728.714,13
269,1228,703.800,787.787,13
270,611,608.161,943.983,13
271,860,417.549,980.840,13
272,2053,105.941,1003.677,13
273,376,450.008,1013.367,13
274,302,997.887,999.874,13
275,1617,648.874,32.231,14
276,1482,828.358,51.463,14
277,1124,234.979,104.615,14
278,1494,309.240,133.934,14
279,802,902.257,158.484,14
280,666,110.224,164.119,14
281,1721,83.227,219.839,14
282,1540,741.731,224.452,14
283,895,871.887,240.393,14
284,1276,440.560,327.129,14
285,1868,78.903,336.306,14
286,1615,823.257,508.689,14
287,956,503.174,495.609,14
288,931,549.914,530.655,14
289,831,476.576,586.397,14
290,532,947.976,629.107,14
291,472,707.744,679.992,14
292,570,966.453,712.193,14
293,1026,13.636,736.298,14
294,1445,976.417,748.139,14
295,1160,308.014,755.118,14
296,333,1008.647,747.200,14
297,1126,672.163,789.508,14
298,890,612.393,933.627,14
299,326,497.890,967.933,14
300,1344,456.725,995.840,14
301,1864,97.546,1004.336,14
302,332,992.467,1006.690,14
303,1818,666.468,48.597,15
304,1990,842.744,36.829,15
305,1143,234.678,105.660,15
306,1696,297.792,123.087,15
307,939,932.222,166.119,15
308,666,111.026,163.865,15
309,1617,82.903,235.494,15
310,796,900.131,249.852,15
311,1765,743.176,254.317,15
312,1042,448.128,319.201,15
313,1992,75.171,358.503,15
314,1309,454.411,479.938,15
315,1250,821.050,513.562,15
316,1079,527.812,526.991,15
317,899,477.522,591.766,15
318,549,965.795,605.567,15
319,946,706.460,668.946,15
320,2940,985.944,731.827,15
321,1494,44.937,758.284,15
322,1553,265.157,769.478,15
323,1537,652.867,797.603,15
324,874,618.799,926.116,15
325,1182,496.436,993.162,15
326,2396,93.889,1007.260,15
327,2085,863.692,19.061,16
328,1847,675.210,71.924,16
329,1183,233.906,106.412,16
330,1729,293.212,115.792,16
331,660,110.905,163.823,16
332,979,953.329,187.309,16
333,1636,99.494,251.509,16
334,1088,907.454,268.956,16
335,1779,736.139,277.724,16
336,1234,455.778,317.132,16
337,2434,84.377,373.610,16
338,1145,424.512,483.526,16
339,1267,803.855,513.214,16
340,966,519.124,517.290,16
341,1482,486.475,594.186,16
342,758,967.929,607.323,16
343,731,693.244,663.003,16
344,3053,975.141,715.797,16
345,1864,71.638,769.407,16
346,396,188.361,769.545,16
347,1223,619.433,788.225,16
348,1601,224.689,780.458,16
349,468,635.015,922.476,16
350,2118,91.302,1001.170,16
351,1057,541.569,1004.685,16
352,1081,864.452,12.835,17
353,1887,686.335,94.313,17
354,3066,267.207,103.574,17
355,658,110.824,163.210,17
356,858,977.376,199.846,17
357,300,983.940,231.770,17
358,1864,105.374,254.881,17
359,1401,725.854,303.319,17
360,1292,465.320,312.574,17
361,896,915.550,317.096,17
362,2047,94.226,395.122,17
363,1171,393.560,471.126,17
364,1011,775.802,519.252,17
365,937,511.679,510.695,17
366,1393,482.639,597.303,17
367,450,685.473,660.138,17
368,706,973.659,671.793,17
369,837,959.296,700.390,17
370,1322,994.998,727.949,17
371,1688,192.769,787.007,17
372,1468,100.706,794.850,17
373,1112,601.847,798.265,17
374,440,1326.373,842.927,17
375,597,635.321,919.867,17
376,2801,79.155,998.001,17
377,1372,572.314,1012.905,17
378,577,853.867,12.072,18
379,333,1361.743,11.824,18
380,1483,286.348,82.498,18
381,1180,235.300,104.202,18
382,2047,703.061,122.825,18
383,667,112.101,163.049,18
384,808,998.308,228.635,18
385,1908,107.159,270.786,18
386,1418,478.051,310.302,18
387,1524,719.948,324.748,18
388,792,926.356,330.380,18
389,2288,106.504,412.963,18
390,1272,348.888,468.865,18
391,1055,749.312,506.776,18
392,1035,504.717,503.956,18
393,887,475.604,595.610,18
394,662,686.689,658.965,18
395,2479,996.361,705.291,18
396,1330,572.789,796.318,18
397,1584,170.131,788.099,18
398,1333,116.829,835.713,18
399,485,1331.729,841.393,18
400,321,636.023,916.344,18
401,2156,71.679,983.962,18
402,1060,583.457,1023.331,18
403,422,977.834,1030.491,18
404,1601,293.655,71.664,19
405,1180,235.512,105.170,19
406,1408,686.136,156.731,19
407,651,111.420,163.618,19
408,767,1022.737,229.664,19
409,1732,118.625,267.933,19
410,2167,495.460,305.394,19
411,1840,719.857,339.188,19
412,951,944.160,347.008,19
413,2164,109.380,439.306,19
414,1291,302.113,466.275,19
415,1421,731.575,490.716,19
416,1333,493.714,497.303,19
417,859,470.782,596.947,19
418,745,696.813,650.446,19
419,3154,990.749,705.993,19
420,1527,559.735,786.501,19
421,1450,148.546,792.554,19
422,582,1337.603,841.847,19
423,1721,122.007,888.969,19
424,550,638.775,919.095,19
425,2129,65.027,974.939,19
426,794,579.030,1027.393,19
427,348,837.503,10.368,20
428,2316,293.764,57.803,20
429,1117,235.041,103.686,20
430,1022,669.529,167.380,20
431,661,108.374,163.538,20
432,636,1036.511,232.799,20
433,1710,121.408,259.291,20
434,1505,503.236,306.876,20
435,1189,949.402,357.769,20
436,1020,717.681,350.354,20
437,1453,261.810,447.408,20
438,2519,112.553,455.845,20
439,1419,713.659,465.606,20
440,1064,481.583,485.798,20
441,758,470.413,599.257,20
442,952,712.521,648.211,20
443,2949,987.501,701.813,20
444,1457,531.254,792.217,20
445,1249,123.152,798.663,20
446,485,1342.170,846.993,20
447,1333,153.932,919.928,20
448,455,637.689,917.034,20
449,2154,60.419,954.289,20
450,888,573.596,1022.668,20
451,2246,300.593,47.457,21
452,1095,234.912,103.608,21
453,667,108.554,163.073,21
454,1000,635.671,182.341,21
455,550,1065.340,232.353,21
456,1593,117.580,249.772,21
457,1155,514.420,301.400,21
458,1080,726.495,354.583,21
459,1293,960.876,375.263,21
460,1139,232.771,444.649,21
461,1437,686.921,445.911,21
462,2213,120.660,468.387,21
463,1109,474.559,473.938,21
464,678,470.488,600.440,21
465,720,727.018,652.172,21
466,2869,988.435,696.279,21
467,1861,507.817,801.017,21
468,1288,97.731,793.416,21
469,367,1346.931,849.151,21
470,744,636.444,911.688,21
471,1953,64.175,926.778,21
472,1433,178.448,937.544,21
473,880,572.125,1006.525,21
474,752,22.310,8.602,22
475,1659,315.951,33.751,22
476,1131,234.732,103.625,22
477,1654,621.179,193.917,22
478,650,108.714,162.645,22
479,552,1090.145,230.446,22
480,1164,133.777,243.318,22
481,1077,523.961,302.426,22
482,911,721.741,361.699,22
483,1234,965.710,398.246,22
484,1152,198.199,421.587,22
485,1108,647.173,441.639,22
486,1319,465.566,461.944,22
487,2432,130.671,480.326,22
488,664,467.855,603.523,22
489,630,937.252,630.754,22
490,859,737.117,656.625,22
491,1302,991.667,680.729,22
492,1352,1003.653,722.874,22
493,1419,74.235,788.740,22
494,1812,494.902,803.522,22
495,524,1355.385,844.118,22
496,369,114.156,851.169,22
497,1804,78.927,902.181,22
498,995,638.312,909.310,22
499,1377,211.766,952.581,22
500,756,564.402,1007.876,22
501,1532,329.235,16.390,23
502,1518,46.475,31.521,23
503,1087,235.030,103.070,23
504,662,109.178,162.367,23
505,1129,594.908,187.013,23
506,519,1111.843,216.560,23
507,1684,136.027,231.911,23
508,1260,538.917,307.562,23
509,1272,723.368,373.901,23
510,1396,177.372,382.483,23
511,1407,615.748,424.581,23
512,756,960.431,417.940,23
513,1138,462.518,453.745,23
514,2020,139.510,486.360,23
515,912,462.023,601.118,23
516,932,752.735,665.401,23
517,3142,1001.651,707.780,23
518,1087,56.254,784.716,23
519,1506,467.544,811.616,23
520,337,121.853,818.070,23
521,634,1363.115,841.158,23
522,2170,89.838,861.612,23
523,986,630.066,908.454,23
524,1859,223.425,984.241,23
525,841,558.976,1009.250,23
526,578,347.888,10.157,24
527,751,790.001,13.770,24
528,1440,60.137,63.588,24
529,1119,234.849,103.003,24
530,648,109.032,163.656,24
531,954,590.158,189.504,24
532,576,1128.101,203.958,24
533,1478,156.256,224.872,24
534,1013,553.682,305.140,24
535,1470,153.606,343.503,24
536,784,712.371,375.346,24
537,1254,595.442,403.620,24
538,1022,959.041,437.034,24
539,1085,461.368,445.791,24
540,2347,141.018,491.120,24
541,1047,458.888,602.844,24
542,356,944.149,629.801,24
543,982,764.680,674.969,24
544,2608,1010.541,707.925,24
545,1675,43.828,777.253,24
546,1359,452.479,824.405,24
547,2014,95.408,842.454,24
548,815,1371.518,835.850,24
549,1239,639.683,901.914,24
550,2383,241.187,988.637,24
551,685,559.469,1018.453,24
552,1120,777.346,17.500,25
553,1750,73.071,100.557,25
554,1159,235.025,103.245,25
555,648,108.253,164.321,25
556,1289,586.191,185.830,25
557,1530,173.535,202.473,25
558,589,1142.634,203.048,25
559,1077,562.423,295.464,25
560,1606,123.778,317.658,25
561,1351,716.319,374.877,25
562,1267,567.635,391.342,25
563,1012,459.262,441.839,25
564,829,951.717,451.044,25
565,1098,140.975,496.230,25
566,909,450.214,606.219,25
567,489,972.803,626.778,25
568,1229,776.215,671.663,25
569,2343,1017.712,720.042,25
570,339,961.795,716.869,25
571,1461,21.053,769.973,25
572,2099,101.633,818.985,25
573,700,1379.377,833.640,25
574,1117,429.236,848.401,25
575,1145,627.946,901.697,25
576,2289,244.157,991.162,25
577,460,563.580,1029.185,25
578,1209,765.880,22.021,26
579,1181,234.459,103.296,26
580,1513,86.028,123.600,26
581,668,106.516,161.787,26
582,1578,570.798,187.757,26
583,1980,169.563,182.285,26
584,582,1163.052,201.149,26
585,1407,87.885,292.779,26
586,1016,572.413,286.443,26
587,1567,536.938,371.254,26
588,1279,700.620,382.462,26
589,966,454.842,433.891,26
590,736,933.818,466.317,26
591,998,141.607,501.550,26
592,1033,448.669,605.879,26
593,754,950.273,636.439,26
594,1028,787.119,673.191,26
595,2831,1018.099,723.050,26
596,305,968.303,719.228,26
597,627,4.671,761.278,26
598,1937,110.244,807.009,26
599,427,1383.722,829.409,26
600,1383,414.154,863.911,26
601,989,619.633,902.177,26
602,1905,243.556,990.983,26
603,506,566.763,1030.636,26
604,1260,764.374,25.287,27
605,1163,234.553,104.739,27
606,1252,110.242,136.522,27
607,1362,200.099,167.299,27
608,679,154.391,172.946,27
609,1158,541.205,190.503,27
610,540,1191.752,185.350,27
611,1546,60.962,271.929,27
612,1124,574.271,276.650,27
613,1707,520.860,360.931,27
614,779,699.395,372.370,27
615,936,456.027,428.113,27
616,939,924.832,477.326,27
617,1030,142.287,504.426,27
618,826,442.409,610.236,27
619,433,998.440,628.694,27
620,453,926.562,649.202,27
621,604,787.959,680.838,27
622,2649,1018.152,723.158,27
623,344,974.038,715.230,27
624,337,105.310,740.180,27
625,450,130.978,772.291,27
626,2429,117.014,797.890,27
627,2042,394.204,864.803,27
628,1213,622.302,902.594,27
629,1341,231.899,991.016,27
630,575,572.543,1027.423,27
631,1692,760.495,24.779,28
632,878,236.818,99.946,28
633,1923,204.049,145.074,28
634,1405,524.701,181.649,28
635,433,112.387,148.528,28
636,1541,136.265,167.221,28
637,517,1212.668,159.448,28
638,1363,33.069,253.565,28
639,1154,579.672,262.087,28
640,1371,496.235,355.316,28
641,862,706.747,363.962,28
642,870,460.908,423.045,28
643,1710,143.195,499.453,28
644,682,910.154,490.211,28
645,878,440.109,612.760,28
646,384,788.336,674.479,28
647,1242,1020.467,691.695,28
648,378,975.101,717.810,28
649,1730,1023.883,738.052,28
650,2168,127.214,785.883,28
651,1995,376.525,862.327,28
652,676,632.451,899.430,28
653,1273,240.963,993.745,28
654,493,569.374,1030.358,28
655,1891,759.401,28.956,29
656,511,231.017,90.369,29
657,2207,215.534,132.607,29
658,835,1221.681,127.617,29
659,1502,515.271,177.950,29
660,730,116.118,160.771,29
661,1248,163.949,180.883,29
662,393,4.228,228.332,29
663,1064,578.314,251.240,29
664,1822,465.617,323.794,29
665,713,701.536,363.793,29
666,831,465.762,415.779,29
667,1040,143.486,468.262,29
668,803,892.515,507.170,29
669,1194,140.002,533.561,29
670,866,434.604,614.879,29
671,559,959.836,632.334,29
672,498,920.781,659.635,29
673,772,796.481,678.510,29
674,1205,1017.182,680.512,29
675,334,1020.410,705.374,29
676,1670,1019.347,740.896,29
677,2163,130.810,770.757,29
678,2074,359.767,866.518,29
679,327,627.748,894.188,29
680,494,636.478,909.156,29
681,1430,237.358,995.199,29
682,408,570.319,1027.419,29
683,1981,762.608,31.715,30
684,2109,220.576,123.001,30
685,808,1235.405,117.563,30
686,1994,497.455,170.988,30
687,724,117.775,161.820,30
688,1531,176.844,186.633,30
689,1076,581.450,239.525,30
690,1519,451.588,314.942,30
691,732,703.652,359.217,30
692,943,477.273,414.132,30
693,1471,134.093,429.160,30
694,1308,142.489,525.963,30
695,867,883.720,526.957,30
696,760,433.288,614.525,30
697,686,800.713,668.939,30
698,2741,1014.828,708.179,30
699,352,978.710,699.497,30
700,2196,121.937,758.647,30
701,2341,358.198,864.610,30
702,535,638.287,901.156,30
703,2586,227.027,999.478,30
704,1066,566.227,1020.287,30
705,1825,757.790,35.975,31
706,698,1244.264,95.520,31
707,2024,229.313,109.774,31
708,1980,476.982,166.702,31
709,740,117.255,161.092,31
710,948,189.851,177.655,31
711,1059,586.327,230.196,31
712,1670,431.049,296.603,31
713,863,702.191,357.209,31
714,1358,136.469,407.901,31
715,1053,489.464,415.151,31
716,1136,146.813,517.111,31
717,971,878.845,547.231,31
718,749,427.917,609.233,31
719,322,1006.208,630.860,31
720,833,802.624,667.590,31
721,905,1001.178,671.327,31
722,393,978.184,697.658,31
723,1274,1024.818,720.933,31
724,2303,105.007,740.334,31
725,2721,354.023,875.162,31
726,568,642.947,903.403,31
727,2242,221.025,1005.861,31
728,671,574.166,1017.528,31
729,1188,755.109,28.402,32
730,440,759.311,56.264,32
731,839,1247.125,80.254,32
732,1972,240.203,96.285,32
733,1608,454.211,171.437,32
734,812,115.172,162.378,32
735,1169,197.995,168.629,32
736,1038,590.198,218.941,32
737,1788,416.055,277.229,32
738,700,699.270,364.459,32
739,1408,125.699,390.154,32
740,1021,498.329,416.586,32
741,1529,144.153,505.786,32
742,1000,870.383,562.191,32
743,543,433.126,617.329,32
744,769,797.298,672.271,32
745,2251,1013.177,709.544,32
746,2336,96.979,740.832,32
747,1720,356.616,898.988,32
748,465,647.240,909.610,32
749,1809,213.670,1002.438,32
750,857,576.457,1024.672,32
751,1169,755.120,30.059,33
752,356,763.475,56.270,33
753,476,1289.794,62.960,33
754,1235,254.284,79.425,33
755,683,229.787,109.819,33
756,1614,437.718,165.403,33
757,458,109.559,150.644,33
758,1192,209.893,168.135,33
759,351,119.121,178.301,33
760,1027,592.663,210.442,33
761,1754,401.542,262.133,33
762,538,698.474,365.760,33
763,1549,95.798,372.529,33
764,977,506.852,418.342,33
765,1473,136.300,491.601,33
766,945,859.337,574.224,33
767,817,427.029,614.909,33
768,376,927.210,645.556,33
769,828,789.436,667.037,33
770,2442,1014.387,705.827,33
771,326,995.761,719.868,33
772,2116,86.445,742.560,33
773,1712,352.690,908.794,33
774,750,645.244,915.579,33
775,1238,223.170,995.269,33
776,662,576.837,1028.335,33
777,1468,762.546,32.979,34
778,390,1287.905,63.751,34
779,316,1311.203,51.320,34
780,1157,263.987,77.879,34
781,713,232.748,104.162,34
782,1721,415.814,156.821,34
783,443,109.859,149.927,34
784,1024,215.037,160.645,34
785,351,118.372,178.848,34
786,1055,592.976,206.206,34
787,1544,388.117,256.158,34
788,1335,66.079,363.090,34
789,979,514.938,416.856,34
790,1709,135.401,471.956,34
791,825,844.236,588.024,34
792,768,421.488,614.197,34
793,643,957.921,620.783,34
794,775,785.201,659.201,34
795,971,1022.794,720.183,34
796,2549,72.932,736.048,34
797,1172,313.511,919.204,34
798,500,649.650,923.918,34
799,1297,219.405,993.074,34
800,382,582.416,1031.113,34
801,1451,766.162,30.856,35
802,668,1306.207,52.958,35
803,1546,280.171,81.539,35
804,1730,387.183,145.146,35
805,709,231.651,105.391,35
806,844,113.308,163.848,35
807,462,194.169,160.924,35
808,1013,595.753,196.615,35
809,1301,370.148,264.218,35
810,1323,50.302,338.820,35
811,864,706.389,370.873,35
812,906,523.268,415.671,35
813,1814,121.012,456.178,35
814,892,828.393,597.844,35
815,750,420.875,618.545,35
816,615,776.063,650.762,35
817,1234,1011.943,668.058,35
818,1463,1007.840,722.116,35
819,2097,58.089,729.796,35
820,1508,303.440,919.477,35
821,360,654.186,925.931,35
822,1395,214.071,991.448,35
823,572,576.540,1029.785,35
824,407,754.461,15.510,36
825,497,778.174,44.844,36
826,414,1324.116,40.647,36
827,483,765.572,32.082,36
828,1184,287.101,80.626,36
829,694,230.980,105.909,36
830,1576,368.009,140.756,36
831,440,107.875,150.186,36
832,397,185.709,159.646,36
833,421,117.386,180.327,36
834,911,600.974,189.029,36
835,1659,366.690,268.954,36
836,881,24.850,306.113,36
837,677,706.165,370.973,36
838,1006,531.608,413.688,36
839,1860,111.354,449.390,36
840,898,822.906,608.479,36
841,330,803.076,614.652,36
842,630,420.487,630.883,36
843,418,956.926,627.342,36
844,757,774.825,642.647,36
845,1659,1014.701,713.284,36
846,2072,45.154,725.330,36
847,1712,302.219,911.089,36
848,443,657.552,930.586,36
849,1229,209.851,987.079,36
850,606,575.526,1025.701,36
851,1543,769.064,31.727,37
852,420,1345.607,45.838,37
853,359,1367.439,33.469,37
854,1479,292.620,76.562,37
855,1887,345.998,131.684,37
856,692,229.999,107.087,37
857,483,104.931,150.158,37
858,427,188.048,158.383,37
859,412,116.714,179.813,37
860,972,606.910,186.785,37
861,367,794.053,201.873,37
862,1690,362.045,273.401,37
863,956,16.893,256.109,37
864,932,711.814,377.164,37
865,960,540.243,410.059,37
866,1907,78.407,446.150,37
867,1103,816.735,618.105,37
868,328,792.665,611.402,37
869,649,420.525,633.753,37
870,683,773.001,640.668,37
871,1501,1008.836,666.484,37
872,2263,34.338,726.915,37
873,980,1001.742,722.049,37
874,1357,289.225,914.855,37
875,313,654.235,938.720,37
876,1370,204.799,981.380,37
877,791,570.409,1021.342,37
878,1538,778.196,32.989,38
879,2676,293.511,69.035,38
880,2054,329.343,119.886,38
881,712,227.994,106.326,38
882,490,101.402,149.231,38
883,766,182.577,154.396,38
884,500,115.306,181.038,38
885,1015,613.312,190.306,38
886,832,795.133,199.780,38
887,547,11.167,220.319,38
888,1991,356.910,265.827,38
889,819,710.462,373.090,38
890,915,545.509,407.338,38
891,1856,68.560,425.080,38
892,409,242.515,431.405,38
893,1312,813.655,608.353,38
894,303,1009.064,606.817,38
895,993,418.830,628.263,38
896,715,773.697,637.294,38
897,309,311.481,659.736,38
898,2683,995.799,696.434,38
899,1816,24.684,722.196,38
900,1049,279.629,937.137,38
901,650,661.791,941.086,38
902,1133,202.742,976.543,38
903,727,566.069,1016.119,38
904,393,993.439,1023.587,38
905,1324,786.754,31.523,39
906,483,1365.751,48.374,39
907,2585,300.755,61.615,39
908,704,229.051,106.456,39
909,987,177.968,150.897,39
910,1018,294.434,162.618,39
911,559,106.978,152.006,39
912,473,114.866,181.437,39
913,1137,618.254,191.650,39
914,328,12.198,189.265,39
915,572,794.528,199.451,39
916,1878,363.971,264.409,39
917,830,714.758,371.295,39
918,916,551.853,403.569,39
919,1439,62.239,419.689,39
920,634,813.169,570.808,39
921,986,420.999,631.735,39
922,720,777.904,637.789,39
923,2135,1003.072,693.724,39
924,2266,28.908,726.203,39
925,1492,279.585,942.613,39
926,736,668.193,939.545,39
927,1005,199.379,972.635,39
928,990,561.264,1018.613,39
929,1172,792.915,29.296,40
930,2457,302.236,52.241,40
931,300,1388.547,62.333,40
932,688,229.754,106.660,40
933,1198,270.275,170.240,40
934,676,172.608,155.685,40
935,431,103.753,150.138,40
936,389,117.855,178.870,40
937,1124,626.845,193.554,40
938,313,335.248,257.570,40
939,988,373.268,263.352,40
940,770,714.818,370.119,40
941,988,554.101,398.062,40
942,1086,71.407,411.210,40
943,711,815.406,544.250,40
944,796,423.237,638.778,40
945,777,781.017,636.638,40
946,543,1084.561,642.572,40
947,1674,1017.059,654.339,40
948,1217,1000.767,718.770,40
949,2552,35.270,728.461,40
950,1615,277.115,947.708,40
951,828,678.215,942.923,40
