ID,Area,XM,YM,Slice
1794,1012,663.451,246.608,71
1795,1331,1228.909,274.913,71
1796,766,1114.739,285.567,71
1797,960,761.177,317.375,71
1798,1603,54.937,333.858,71
1799,1306,295.747,488.877,71
1800,400,1377.408,490.285,71
1801,528,984.244,526.456,71
1802,1196,651.784,631.107,71
1803,1125,528.705,661.347,71
1804,1478,417.196,681.379,71
1805,2452,794.166,681.908,71
1806,1633,58.481,722.011,71
1807,891,751.546,799.773,71
1808,532,1380.600,802.603,71
1809,889,697.435,799.713,71
1810,796,620.727,825.719,71
1811,887,350.632,887.151,71
1812,1000,76.751,902.454,71
1813,977,580.895,935.962,71
1814,1422,522.103,987.094,71
1815,1092,1058.255,1003.722,71
1816,360,1182.936,1008.653,71
1817,837,56.236,1027.517,71
1818,451,878.489,1031.961,71
1819,1299,113.221,15.904,72
1820,441,579.790,7.548,72
1821,827,1106.640,52.918,72
1822,533,1088.027,64.564,72
1823,1369,309.286,86.155,72
1824,1953,907.189,100.116,72
1825,1338,1046.983,103.649,72
1826,723,1115.182,102.355,72
1827,1292,461.350,120.280,72
1828,458,1123.238,127.221,72
1829,823,999.230,168.584,72
1830,349,1096.262,171.706,72
1831,1119,672.074,242.612,72
1832,1314,1233.825,277.220,72
1833,636,1111.069,282.992,72
1834,1110,764.981,326.595,72
1835,1567,65.395,331.288,72
1836,1583,273.266,487.992,72
1837,497,981.593,524.307,72
1838,1133,649.375,621.354,72
1839,1156,525.353,665.463,72
1840,2275,792.229,678.431,72
1841,1389,413.957,693.825,72
1842,1535,53.439,713.890,72
1843,1058,686.217,798.750,72
1844,931,754.953,794.168,72
1845,826,630.374,824.051,72
1846,1220,360.938,885.702,72
1847,862,77.976,897.973,72
1848,934,585.803,940.971,72
1849,1508,524.151,987.505,72
1850,863,1052.717,997.852,72
1851,471,33.139,1032.407,72
1852,464,871.216,1031.545,72
1853,1359,109.062,18.986,73
1854,431,580.486,8.553,73
1855,572,1144.311,38.087,73
1856,474,1124.802,49.508,73
1857,1205,315.213,83.581,73
1858,1453,915.440,102.879,73
1859,1023,1045.878,95.519,73
1860,724,1113.932,102.039,73
1861,1161,470.714,121.021,73
1862,446,1124.632,126.184,73
1863,881,998.066,168.358,73
1864,1816,663.042,222.533,73
1865,939,1232.092,280.316,73
1866,644,1114.124,282.202,73
1867,1450,72.039,336.779,73
1868,981,767.980,332.401,73
1869,1812,256.193,489.148,73
1870,1115,650.899,611.725,73
1871,519,835.309,665.897,73
1872,1049,518.851,667.199,73
1873,2098,787.601,673.512,73
1874,1394,411.152,697.052,73
1875,1543,45.184,708.835,73
1876,1263,745.557,777.322,73
1877,534,1384.365,800.174,73
1878,1115,683.835,812.002,73
1879,910,634.293,821.488,73
1880,391,1173.254,865.628,73
1881,1433,373.746,889.907,73
1882,831,77.855,893.990,73
1883,833,583.849,936.397,73
1884,310,8.710,944.290,73
1885,2242,526.504,992.949,73
1886,800,1047.242,985.804,73
1887,361,1125.475,1025.456,73
1888,423,866.729,1032.271,73
