ID,Area,XM,YM,Slice
8045,4262,125.255,468.01,81
8046,1866,978.77,472.075,81
8047,3304,915.075,497.444,81
8048,682,11.306,476.245,81
8049,5913,365.683,540.634,81
8050,2887,786.748,508.517,81
8051,2662,1253.931,518.171,81
8052,2695,470.603,515.625,81
8053,8843,1057.872,561.416,81
8054,2092,1182.325,590.739,81
8055,2430,942.376,608.347,81
8056,2700,440.231,619.247,81
8057,978,13.16,617.121,81
8058,1921,752.308,622.09,81
8059,6370,316.487,648.356,81
8060,1863,1118.599,630.752,81
8061,3252,1216.367,658.292,81
8062,3289,130.786,649.774,81
8063,4096,589.564,681.715,81
8064,2549,40.248,683.709,81
8065,2215,1018.942,696.552,81
8066,4017,900.322,714.553,81
8067,2218,230.587,701.338,81
8068,2673,794.604,736.139,81
8069,837,1053.535,726.197,81
8070,3358,940.155,765.928,81
8071,4254,112.603,774.622,81
8072,2867,975.531,796.922,81
8073,2141,1083.282,790.961,81
8074,2545,331.077,813.501,81
8075,3855,1166.154,833.901,81
8076,2795,805.663,827.993,81
8077,3483,474.044,858.192,81
8078,9313,179.398,881.111,81
8079,2586,1277.57,859.845,81
8080,1576,973.469,852.015,81
8081,1742,1347.631,862.522,81
8082,2344,1033.892,903.526,81
8083,662,508.192,877.02,81
8084,2575,874.67,891.052,81
8085,2515,587.729,890.391,81
8086,6402,90.634,951.334,81
8087,4185,751.707,956.136,81
8088,2535,1077.19,945.448,81
8089,4553,902.687,972.153,81
8090,2771,1371.875,973.998,81
8091,3564,1244.575,965.479,81
8092,2536,544.571,989.495,81
8093,2441,1007.125,1005.775,81
8094,3064,365.253,1009.952,81
8095,2377,37.772,1013.92,81
8096,2237,626.109,1012.394,81
8097,2291,460.288,1013.515,81
8098,1694,817.211,1020.555,81
8099,1472,266.993,1025.041,81
8100,1790,131.365,1026.424,81
8101,362,1074.434,1034.754,81
8102,719,159.876,9.554,82
8103,3073,311.301,40.898,82
8104,875,496.091,11.771,82
8105,499,1036.093,7.065,82
8106,1883,1118.141,27.524,82
8107,454,1199.412,5.295,82
8108,2307,1300.946,18.842,82
8109,849,1378.388,15.366,82
8110,2032,237.845,32.735,82
8111,8859,417.484,80.216,82
8112,2367,560.644,55.976,82
8113,1771,875.933,52.518,82
8114,2585,975.941,76.258,82
8115,2918,104.923,87.121,82
8116,302,1387.95,100.742,82
8117,3232,1149.881,116.554,82
8118,3728,265.079,129.073,82
8119,2019,1072.784,128.546,82
8120,1536,872.788,127.12,82
8121,2271,812.206,157.824,82
8122,1645,19.579,147.488,82
8123,4318,510.447,186.443,82
8124,987,660.33,174.679,82
8125,4716,89.357,220.044,82
8126,5372,1131.689,248.291,82
8127,3204,546.49,224.661,82
8128,3696,14.47,285.12,82
8129,4491,886.562,272.093,82
8130,4168,351.498,273.464,82
8131,2501,692.102,258.481,82
8132,2385,816.775,291.673,82
8133,2419,462.325,292.682,82
8134,2198,234.299,306.502,82
8135,2425,128.265,318.481,82
8136,2316,534.076,338.308,82
8137,6560,408.402,390.654,82
8138,1977,661.141,340.648,82
8139,645,1379.816,335.849,82
8140,3597,322.237,367.222,82
8141,4675,546.916,408.713,82
8142,2136,758.174,388.676,82
8143,5607,138.083,403.088,82
8144,1822,845.218,394.032,82
8145,1124,1354.676,396.961,82
8146,2572,31.524,409.21,82
8147,2568,1301.111,419.886,82
8148,2631,276.559,447.507,82
8149,2067,871.211,444.506,82
8150,4774,136.248,474.325,82
8151,1839,981.466,475.599,82
8152,883,12.07,475.177,82
8153,3085,917.209,496.66,82
8154,6228,362.49,543.588,82
8155,2396,784.111,510.401,82
8156,2905,466.846,513.681,82
8157,2490,1259.84,518.118,82
8158,8960,1061.028,562.036,82
8159,2137,1194.559,593.15,82
8160,2276,946.114,607.515,82
8161,2743,443.85,616.068,82
8162,1248,14.541,622.688,82
8163,1918,758.98,626.477,82
8164,2294,356.072,630.676,82
8165,1915,1126.077,631.925,82
8166,3394,298.661,658.983,82
8167,4428,1227.902,658.034,82
8168,3084,130.851,650.425,82
8169,4191,593.403,680.942,82
8170,2744,39.317,681.69,82
8171,2332,1021.402,695.394,82
8172,2750,227.847,693.67,82
8173,3613,903.996,711.288,82
8174,3320,381.485,705.661,82
8175,2705,804.114,730.673,82
8176,833,1056.051,728.173,82
8177,8908,435.8,774.361,82
8178,7702,962.533,795.031,82
8179,3809,110.712,771.389,82
8180,2203,1086.866,787.062,82
8181,2970,334.781,810.094,82
8182,3748,1177.469,838.928,82
8183,2864,805.871,829.375,82
8184,3078,473.092,859.192,82
8185,2758,1287.413,860.798,82
8186,1861,1354.613,862.216,82
8187,2476,882.75,885.958,82
8188,2550,1028.276,906.132,82
8189,2262,603.011,887.464,82
8190,4131,757.657,951.07,82
8191,2258,1073.041,946.363,82
8192,844,1373.088,946.698,82
8193,4423,903.933,973.065,82
8194,3323,1243.314,969.525,82
8195,2780,546.494,989.055,82
8196,1867,1366.081,992.091,82
8197,2477,44.585,1004.812,82
8198,3062,364.863,1008.854,82
8199,2358,1007.604,1008.527,82
8200,2302,630.677,1013.25,82
8201,2023,462.482,1014.198,82
8202,2008,818.018,1020.046,82
8203,1527,263.332,1024.819,82
8204,1841,126.961,1025.159,82
8205,808,1076.55,1030.968,82
8206,616,160.255,8.005,83
8207,3283,309.471,38.114,83
8208,921,493.487,11.769,83
8209,569,628.809,6.338,83
8210,525,1025.395,7.41,83
8211,2059,1302.137,20.309,83
8212,511,1381.101,10.67,83
8213,1949,238.733,33.852,83
8214,1730,1117.186,32.89,83
8215,9155,412.123,85.527,83
8216,2796,557.941,63.078,83
8217,1743,885.794,61.086,83
8218,2698,973.564,81.002,83
8219,2997,117.537,101.577,83
8220,485,1385.382,99.805,83
8221,3212,1155.298,118.158,83
8222,3405,262.027,128.929,83
8223,2068,1082.343,134.45,83
8224,1584,876.715,133.747,83
8225,2448,816.071,161.795,83
8226,4723,506.834,186.043,83
8227,1191,13.5,149.526,83
8228,977,660.423,174.577,83
8229,4610,91.512,221.376,83
8230,6067,1130.993,252.848,83
8231,2918,549.96,226.264,83
8232,3482,13.164,295.51,83
8233,1995,343.66,244.943,83
8234,4294,888.697,274.418,83
8235,2561,694.032,263.019,83
8236,2564,816.988,290.087,83
8237,2391,468.434,292.452,83
8238,2098,239.394,306.271,83
8239,1745,359.04,296.654,83
8240,2672,125.443,332.023,83
8241,2509,538.687,339.419,83
8242,2316,655.424,347.825,83
8243,6343,411.59,388.597,83
8244,435,1381.213,336.505,83
8245,3485,328.182,368.821,83
8246,2003,756.977,387.821,83
8247,1026,1364.901,395.746,83
8248,1940,850.984,397.243,83
8249,4166,549.436,416.099,83
8250,5503,133.646,409.545,83
8251,2516,39.81,413.234,83
8252,2522,1309.662,421.453,83
8253,2697,283.922,438.233,83
8254,1877,875.452,444.85,83
8255,4738,138.487,479.667,83
8256,1827,979.933,478.79,83
8257,892,13.481,478.962,83
8258,3048,910.068,499.059,83
8259,6335,358.1,541.615,83
8260,2690,785.883,508.809,83
8261,2611,452.462,512.225,83
8262,2777,1263.524,516.142,83
8263,8748,1063.165,565.721,83
8264,2010,1203.326,591.33,83
8265,2732,446.39,613.705,83
8266,2124,950.374,608.338,83
8267,371,283.295,602.327,83
8268,2446,363.33,625.891,83
8269,1530,766.223,628.267,83
8270,1238,15.078,624.733,83
8271,2327,1135.275,635.28,83
8272,3319,1222.958,661.339,83
8273,2962,130.642,648.789,83
8274,2661,305.412,670.24,83
8275,3829,591.965,678.227,83
8276,2881,40.263,679.469,83
8277,3301,1034.808,707.32,83
8278,2701,227.877,688.975,83
8279,3372,911.814,705.317,83
8280,3277,389.527,699.316,83
8281,2577,811.401,725.928,83
8282,7656,965.432,795.589,83
8283,3942,114.492,769.477,83
8284,2425,1094.84,783.185,83
8285,3622,337.545,808.5,83
8286,2663,805.282,830.671,83
8287,3845,1176.308,843.866,83
8288,9837,190.165,872.135,83
8289,2847,1294.422,863.062,83
8290,1824,1366.191,863.081,83
8291,2542,890.233,882.28,83
8292,2408,1027.497,904.526,83
8293,2233,608.696,886.59,83
8294,8907,106.401,960.621,83
8295,4224,761.832,947.465,83
8296,2481,1067.837,944.671,83
8297,1177,1367.6,948.69,83
8298,4018,904.223,973.223,83
8299,3920,1237.748,974.841,83
8300,2806,550.502,988.372,83
8301,2002,1367.479,991.729,83
8302,3239,365.561,1006.796,83
8303,2001,46.807,1000.187,83
8304,2053,631.122,1014.37,83
8305,2291,1007.914,1011.935,83
8306,2406,815.864,1016.536,83
8307,2003,464.597,1016.378,83
8308,1544,261.368,1025.084,83
8309,1196,1079.885,1028.402,83
8310,537,160.882,6.889,84
