ID,Area,XM,YM,Slice
205,1025,877.259,402.555,11
206,1119,834.300,411.967,11
207,1368,220.287,487.700,11
208,794,695.696,554.681,11
209,1677,928.242,569.619,11
210,554,1184.706,577.632,11
211,877,569.630,652.082,11
212,1236,815.254,771.883,11
213,996,745.107,772.818,11
214,1087,1258.993,809.004,11
215,1566,1181.518,854.722,11
216,913,721.426,945.110,11
217,1277,778.899,995.364,11
218,513,752.964,1009.229,11
219,648,1343.722,1028.614,11
220,1132,1187.457,44.982,12
221,603,213.430,172.885,12
222,796,7.418,209.598,12
223,3096,213.485,206.709,12
224,1330,562.898,217.101,12
225,609,1380.549,262.351,12
226,499,995.602,276.023,12
227,1028,1083.966,292.746,12
228,1481,741.845,319.806,12
229,1300,856.793,420.266,12
230,1081,818.988,432.443,12
231,455,1162.847,473.379,12
232,1165,212.952,498.907,12
233,897,683.166,548.139,12
234,1710,928.303,569.292,12
235,633,1176.584,577.001,12
236,1162,547.503,640.608,12
237,652,1131.113,771.480,12
238,1011,815.798,787.313,12
239,1211,1259.273,809.230,12
240,1136,751.754,805.643,12
241,1146,1168.597,843.417,12
242,1271,715.547,942.448,12
243,1499,779.357,1005.675,12
244,306,1337.320,1031.866,12
245,440,1188.055,30.220,13
246,596,214.367,175.919,13
247,3177,226.396,203.935,13
248,1007,587.811,209.652,13
249,710,8.568,217.731,13
250,549,186.336,251.097,13
251,836,1092.736,266.754,13
252,341,1074.729,280.013,13
253,1088,733.768,331.792,13
254,353,284.916,337.469,13
255,1734,804.069,446.686,13
256,531,1166.822,469.513,13
257,1510,206.176,512.436,13
258,1793,929.448,570.018,13
259,453,1176.003,575.736,13
260,1160,523.635,637.292,13
261,770,1141.518,761.604,13
262,1696,810.709,788.942,13
263,1282,1259.923,809.940,13
264,1304,1160.087,813.769,13
265,1458,748.006,836.737,13
266,731,718.775,925.982,13
267,897,778.983,969.390,13
268,972,809.908,1021.382,13
269,1020,722.776,1027.466,13
270,422,1332.379,1031.528,13
271,645,1376.622,90.128,14
272,618,213.972,180.191,14
273,1079,605.020,199.201,14
274,2155,230.958,234.418,14
275,1110,1102.323,260.424,14
276,478,240.941,261.711,14
277,428,1084.514,270.243,14
278,343,991.792,281.692,14
279,856,732.312,346.960,14
280,1537,784.147,476.974,14
281,494,1164.427,459.449,14
282,383,5.161,490.221,14
283,1116,216.963,518.495,14
284,816,662.175,536.939,14
285,1757,928.996,569.323,14
286,516,1172.572,575.455,14
287,1216,494.047,634.344,14
288,626,1142.096,752.644,14
289,1173,1259.556,809.292,14
290,1511,808.528,806.511,14
291,663,1121.912,816.364,14
292,1331,741.248,853.918,14
293,698,716.903,917.491,14
294,796,830.101,980.261,14
295,379,806.418,991.846,14
296,1217,689.218,1020.500,14
297,486,830.858,1030.270,14
298,680,1330.871,85.657,15
299,879,627.524,166.834,15
300,609,214.278,179.846,15
301,2081,255.821,276.789,15
302,727,1126.063,281.459,15
303,490,1107.467,290.959,15
304,390,293.054,282.236,15
305,1162,727.649,347.768,15
306,389,706.767,365.066,15
307,554,1165.404,464.958,15
308,572,7.797,486.103,15
309,1235,228.729,513.414,15
310,929,776.215,504.440,15
311,1075,812.220,523.263,15
312,849,650.756,529.827,15
313,1750,928.713,569.500,15
314,479,1166.790,573.412,15
315,1024,473.446,636.562,15
316,827,1147.349,751.293,15
317,1266,1259.941,809.581,15
318,1648,799.664,819.493,15
319,1096,1113.637,852.400,15
320,818,754.418,864.779,15
321,697,711.547,913.753,15
322,760,876.250,973.029,15
323,519,850.396,982.250,15
324,1456,664.755,1015.495,15
325,510,880.071,1029.063,15
326,301,1178.972,11.341,16
327,813,1377.437,46.163,16
328,590,1350.388,58.392,16
329,635,1288.887,93.475,16
330,1089,635.125,138.901,16
331,576,212.872,180.757,16
332,466,997.182,266.127,16
333,2755,272.734,311.342,16
334,388,319.157,318.454,16
335,1046,731.418,343.257,16
336,1071,1111.735,345.865,16
337,401,712.505,361.537,16
338,650,8.722,477.894,16
339,722,1162.100,475.026,16
340,1043,250.431,495.885,16
341,1898,847.934,515.334,16
342,479,632.260,523.621,16
343,354,810.215,531.788,16
344,336,643.533,537.345,16
345,1772,928.974,570.572,16
346,440,1162.061,562.691,16
347,855,453.820,631.551,16
348,718,1151.694,766.526,16
349,1105,1259.501,810.539,16
350,1758,789.563,833.208,16
351,337,1143.536,861.177,16
352,554,1166.987,856.957,16
353,1002,775.870,884.187,16
354,679,702.587,906.908,16
355,1891,640.202,1008.389,16
356,874,905.634,1000.563,16
357,351,1328.412,1026.494,16
358,982,914.630,30.362,17
359,858,1317.998,36.632,17
360,371,1292.282,42.697,17
361,408,931.868,68.262,17
362,623,1259.641,93.832,17
363,1103,642.949,120.166,17
364,580,213.007,181.536,17
365,768,1000.979,267.556,17
366,3012,284.530,332.865,17
367,776,741.193,334.563,17
368,784,715.990,362.885,17
369,1153,1093.947,380.940,17
370,803,11.318,471.769,17
371,502,1155.699,475.996,17
372,994,260.735,482.260,17
373,991,872.669,514.637,17
374,950,626.093,535.521,17
375,497,1161.611,549.234,17
376,1726,927.962,569.600,17
377,1143,427.958,618.671,17
378,909,1163.506,768.439,17
379,398,1248.457,807.216,17
380,601,1266.176,811.921,17
381,1432,772.470,842.571,17
382,377,1165.927,855.513,17
383,423,1187.103,851.202,17
384,1413,789.568,901.010,17
385,633,698.235,904.870,17
386,1018,638.129,1013.746,17
387,1197,925.566,1023.134,17
388,447,1329.650,1017.862,17
389,917,1260.264,12.031,18
390,990,900.913,60.116,18
391,744,1220.593,84.458,18
392,1030,656.704,97.693,18
393,573,212.758,182.048,18
394,785,1002.590,266.359,18
395,1515,766.792,304.373,18
396,333,745.716,331.548,18
397,2170,307.612,360.551,18
398,524,314.683,395.555,18
399,1032,1124.654,410.562,18
400,927,269.335,470.477,18
401,949,15.835,475.665,18
402,520,1151.987,471.883,18
403,2155,880.745,515.990,18
404,1283,610.661,541.603,18
405,449,1161.284,537.959,18
406,1765,929.406,570.843,18
407,1394,408.368,609.245,18
408,966,1164.619,773.992,18
409,587,1265.577,812.975,18
410,3555,776.693,889.903,18
411,326,1191.218,854.129,18
412,483,1212.763,853.972,18
413,745,687.656,900.007,18
414,988,639.707,1014.261,18
415,570,1336.016,1013.433,18
416,302,580.811,1033.258,18
417,849,1185.280,67.787,19
418,960,864.942,84.346,19
419,1068,668.154,94.665,19
420,461,872.426,125.515,19
421,517,208.382,183.465,19
422,368,392.217,227.935,19
423,1018,998.318,261.595,19
424,1084,783.428,265.120,19
425,415,774.093,282.787,19
426,377,758.675,296.561,19
427,1759,323.781,401.435,19
428,568,350.718,413.435,19
429,1409,1134.301,425.057,19
430,1092,1145.108,460.351,19
431,948,276.390,461.360,19
432,1012,15.959,484.883,19
433,2458,910.608,540.318,19
434,468,1161.361,532.453,19
435,1126,596.431,557.816,19
436,873,932.686,587.131,19
437,1595,391.089,607.856,19
438,511,1160.222,777.069,19
439,563,1259.853,814.100,19
440,1425,734.545,863.222,19
441,1242,1218.696,886.104,19
442,698,677.385,893.314,19
443,1155,821.370,921.535,19
444,1012,640.375,1014.638,19
445,614,1338.428,1011.710,19
446,929,596.833,1027.799,19
447,961,1136.978,67.098,20
448,1360,663.349,95.022,20
449,917,840.618,107.061,20
450,515,209.083,182.912,20
451,372,392.352,228.341,20
452,797,988.698,261.895,20
453,625,777.407,260.870,20
454,485,769.585,285.467,20
455,501,391.384,366.428,20
456,1366,379.458,399.776,20
457,475,1159.336,402.755,20
458,1139,286.152,459.137,20
459,1839,1155.204,461.657,20
460,1209,21.097,483.929,20
461,487,1159.299,524.751,20
462,783,591.127,551.089,20
463,3029,934.578,574.486,20
464,1499,382.352,599.591,20
465,465,1153.218,774.816,20
466,526,1261.696,812.939,20
467,1492,738.537,867.448,20
468,937,1240.734,890.362,20
469,728,673.192,888.304,20
470,1117,851.485,931.085,20
471,753,656.410,998.277,20
472,851,611.869,997.613,20
473,605,1348.093,1005.779,20
474,541,637.761,1026.164,20
475,775,1112.032,70.446,21
476,1947,672.325,98.128,21
477,1235,805.085,115.681,21
478,531,210.611,181.690,21
479,761,785.911,252.329,21
480,1057,31.538,262.327,21
481,654,984.563,261.633,21
482,751,751.019,306.947,21
483,505,362.567,328.429,21
484,1894,398.574,357.063,21
485,521,1150.381,394.400,21
486,1467,1124.358,456.726,21
487,1464,293.022,459.237,21
488,1519,27.449,482.505,21
489,388,1155.683,516.534,21
490,893,584.770,550.803,21
491,456,913.298,550.066,21
492,1341,927.868,576.794,21
493,1193,376.140,592.680,21
494,1371,947.499,617.463,21
495,743,1155.605,778.049,21
496,537,1264.962,810.954,21
497,1174,763.527,885.184,21
498,333,743.878,881.818,21
499,798,671.748,883.292,21
500,1180,1258.547,905.013,21
501,1117,887.324,946.808,21
502,1381,617.228,960.688,21
503,570,1359.267,1006.646,21
504,1528,674.127,1019.298,21
505,961,1074.313,65.686,22
506,2226,678.547,98.371,22
507,1162,770.638,117.329,22
508,515,210.238,181.735,22
509,1567,777.222,244.315,22
510,738,981.172,264.344,22
511,1234,46.297,282.314,22
512,1099,734.877,327.889,22
513,2787,390.727,346.580,22
514,489,1147.858,388.891,22
515,1159,1118.960,435.603,22
516,1586,293.246,460.451,22
517,1249,34.179,485.738,22
518,313,1149.481,508.941,22
519,1148,579.674,555.426,22
520,1067,926.962,571.517,22
521,1418,368.297,587.992,22
522,1112,949.416,655.661,22
523,773,1155.045,781.593,22
524,494,1263.530,811.466,22
525,1680,778.676,897.125,22
526,870,663.600,881.980,22
527,1427,908.914,929.030,22
528,955,1259.941,913.786,22
529,1508,626.344,935.875,22
530,1598,694.325,1013.489,22
531,403,1367.579,1008.225,22
532,941,1038.886,60.668,23
533,1570,686.169,68.750,23
534,1122,743.930,126.959,23
535,517,207.448,182.125,23
536,1344,754.009,236.432,23
537,352,393.707,227.849,23
538,933,977.546,267.314,23
539,1037,68.328,319.987,23
540,1086,723.029,348.342,23
541,2729,387.495,354.043,23
542,1545,1100.806,443.644,23
543,1269,282.796,474.068,23
544,1201,34.113,484.553,23
545,462,1140.498,507.102,23
546,982,540.757,572.159,23
547,1037,925.241,572.198,23
548,1235,348.923,585.383,23
549,1039,956.668,679.637,23
550,1183,1146.706,775.899,23
551,516,1259.132,812.068,23
552,1164,650.821,874.077,23
553,2129,792.904,906.273,23
554,856,640.771,917.715,23
555,1129,1260.266,923.680,23
556,727,959.970,968.021,23
557,1382,693.307,1013.409,23
558,574,1373.054,1011.434,23
559,1269,615.456,1028.880,23
560,1199,1003.531,63.798,24
561,1660,678.512,50.671,24
562,1135,717.198,133.113,24
563,526,205.878,182.183,24
564,1459,733.373,216.765,24
565,471,391.797,228.494,24
566,1056,974.883,266.084,24
567,421,369.783,300.510,24
568,2854,373.915,338.473,24
569,743,67.967,374.190,24
570,1075,728.937,378.773,24
571,1241,1071.100,441.388,24
572,1241,273.201,482.045,24
573,1293,34.617,486.051,24
574,440,1125.148,498.998,24
575,1302,508.389,579.008,24
576,1231,322.476,572.931,24
577,1011,923.645,572.394,24
578,862,954.357,701.066,24
579,1056,1150.324,772.306,24
580,568,1127.319,785.120,24
581,468,1259.363,811.350,24
582,1261,639.400,855.594,24
583,1999,804.208,925.580,24
584,1029,630.817,909.833,24
585,1049,1259.971,938.628,24
586,805,1010.551,974.033,24
587,1353,585.988,997.881,24
588,1930,690.516,1013.004,24
589,383,1376.758,1012.302,24
590,414,1168.553,7.478,25
591,1488,682.966,35.819,25
592,1082,965.743,62.609,25
593,1008,680.254,153.739,25
594,1461,705.885,196.012,25
595,517,206.092,181.030,25
596,497,393.265,227.762,25
597,837,985.208,263.817,25
598,608,380.786,272.505,25
599,1955,370.231,304.805,25
600,919,57.311,391.732,25
601,903,763.051,401.459,25
602,1390,1064.118,432.913,25
603,530,1140.402,411.162,25
604,1232,264.019,483.034,25
605,1357,33.241,487.429,25
606,1469,301.955,560.072,25
607,1245,474.541,583.776,25
608,1002,923.860,571.050,25
609,780,955.326,707.336,25
610,1090,1153.578,772.453,25
611,535,1128.364,783.947,25
612,483,1258.806,810.929,25
613,1582,634.549,851.221,25
614,2087,811.101,931.555,25
615,933,648.633,903.714,25
616,709,1064.339,943.480,25
617,375,1041.257,951.247,25
618,1384,1262.693,961.134,25
619,960,554.418,970.670,25
620,346,1381.211,1013.867,25
621,315,670.059,1035.792,25
622,499,1169.169,13.807,26
623,864,693.486,20.347,26
624,1381,942.016,57.763,26
625,908,626.385,121.053,26
626,1050,643.356,140.926,26
627,1381,680.456,194.300,26
628,508,207.817,180.862,26
629,375,392.201,228.321,26
630,691,992.284,260.675,26
631,2513,380.780,295.724,26
632,1383,36.616,400.804,26
633,1079,781.919,410.595,26
634,1456,1047.100,436.306,26
635,659,1129.389,408.407,26
636,1260,260.589,477.346,26
637,1401,32.509,495.875,26
638,340,1105.188,486.997,26
639,1415,285.362,544.045,26
640,1025,925.192,570.821,26
641,1085,446.024,584.948,26
642,662,961.573,710.666,26
643,853,1162.907,748.448,26
644,1393,1149.191,782.957,26
645,423,1262.989,808.197,26
646,1030,641.378,837.093,26
647,688,647.039,901.214,26
648,1854,822.665,925.313,26
649,891,1104.536,975.790,26
650,1094,522.049,969.619,26
651,1271,1265.395,981.307,26
652,491,1055.620,1028.818,26
653,905,703.356,11.543,27
654,488,1174.141,12.186,27
655,1089,935.151,76.327,27
656,330,910.448,85.206,27
657,1305,611.605,117.046,27
658,626,581.559,120.772,27
659,1415,662.105,174.141,27
660,498,209.835,181.550,27
661,306,391.297,230.765,27
662,818,995.033,260.438,27
663,2576,391.198,295.670,27
664,397,374.744,316.142,27
665,1652,19.961,402.486,27
666,1326,1123.833,396.874,27
667,1180,796.774,427.158,27
668,1306,1039.406,451.027,27
669,1195,257.600,468.805,27
670,603,1087.905,484.785,27
671,1241,31.150,504.229,27
672,1424,268.386,544.378,27
673,1034,925.978,571.339,27
674,1174,415.963,588.716,27
675,498,967.446,715.406,27
676,1244,1173.761,739.997,27
677,1228,1151.529,793.182,27
678,512,1263.326,810.412,27
679,929,645.900,827.301,27
680,606,645.125,902.195,27
681,2155,822.264,942.893,27
682,1372,511.510,988.089,27
683,1399,1268.820,1006.400,27
684,858,1146.028,1019.654,27
685,887,1068.421,1027.050,27
686,607,707.319,7.058,28
687,320,1184.647,14.297,28
688,410,914.320,81.063,28
689,960,938.447,78.482,28
690,768,557.143,101.100,28
691,1115,580.435,117.135,28
692,1444,643.323,152.691,28
693,521,210.986,181.644,28
694,2824,400.524,291.231,28
695,648,993.015,260.454,28
696,1831,1127.288,376.609,28
697,1676,19.740,402.983,28
698,1809,1039.332,443.635,28
699,1460,253.318,457.079,28
700,1115,798.144,463.825,28
701,456,1079.719,484.156,28
702,1354,35.525,513.540,28
703,1683,251.994,546.176,28
704,384,1382.536,560.935,28
705,1062,926.907,571.408,28
706,1550,389.843,599.341,28
707,418,967.699,716.507,28
708,1300,1178.459,747.742,28
709,847,1160.819,791.449,28
710,1284,642.300,809.830,28
711,534,1264.781,810.522,28
712,673,640.240,906.494,28
713,2460,833.478,961.287,28
714,903,1190.704,985.150,28
715,384,1165.956,994.352,28
716,1113,525.907,1012.476,28
717,886,1085.565,1017.503,28
718,894,1264.984,1019.625,28
719,324,719.759,5.151,29
720,361,1186.492,17.370,29
721,822,952.956,66.403,29
722,631,525.013,78.300,29
723,650,924.662,84.334,29
724,1162,543.682,99.921,29
725,1691,621.195,136.545,29
726,551,203.638,181.547,29
727,726,393.431,217.125,29
728,415,1287.789,227.220,29
729,2735,386.526,305.512,29
730,1095,990.432,271.901,29
731,562,250.294,327.986,29
732,378,364.421,353.228,29
733,1084,1105.107,363.853,29
734,1023,16.710,387.665,29
735,1889,1030.938,440.638,29
736,1200,259.590,448.468,29
737,469,1070.779,484.146,29
738,1371,802.708,491.269,29
739,1481,239.858,529.436,29
740,1574,36.295,520.881,29
741,963,1369.529,565.922,29
742,1038,921.224,572.261,29
743,1420,358.873,591.814,29
744,665,957.032,720.796,29
745,1333,1160.137,739.430,29
746,884,1144.309,784.752,29
747,1144,623.739,788.392,29
748,356,1276.508,813.989,29
749,759,1252.088,812.566,29
750,816,622.333,917.000,29
751,1448,1151.425,929.325,29
752,1556,843.445,965.309,29
753,712,788.983,984.368,29
754,1179,1092.682,1015.169,29
755,659,530.134,1032.171,29
756,722,1261.726,1032.069,29
757,353,1190.353,17.364,30
758,1630,964.023,45.582,30
759,2266,511.999,67.521,30
760,1571,601.427,110.271,30
761,532,204.519,180.759,30
762,529,392.969,226.112,30
763,1117,995.897,276.255,30
764,2496,380.478,312.587,30
765,365,251.511,326.793,30
766,947,1093.915,351.399,30
767,347,5.627,365.330,30
768,1547,1029.217,441.934,30
769,1026,272.923,444.135,30
770,440,1068.400,483.393,30
771,1773,218.399,518.996,30
772,1198,805.169,514.831,30
773,1451,42.601,525.305,30
774,725,1362.453,563.511,30
775,1511,345.905,593.572,30
776,994,922.696,571.309,30
777,532,955.380,718.160,30
778,659,1148.224,739.462,30
779,1236,622.650,768.330,30
780,846,1166.813,788.968,30
781,577,1254.909,810.559,30
782,1348,1103.311,906.763,30
783,467,620.050,912.870,30
784,1298,856.683,976.945,30
785,350,787.149,979.769,30
786,842,1115.228,1002.376,30
787,406,1089.084,1011.372,30
788,706,551.963,1028.708,30
789,306,335.546,5.239,31
790,501,380.386,9.508,31
791,713,972.926,47.256,31
792,1727,498.150,61.559,31
793,1731,590.710,80.541,31
794,530,204.332,180.440,31
795,536,392.062,228.373,31
796,853,996.814,283.107,31
797,2415,385.934,314.025,31
798,444,252.363,321.032,31
799,879,1072.358,339.532,31
800,1205,1024.123,448.187,31
801,1097,279.120,445.455,31
802,331,1065.672,485.684,31
803,1524,196.919,515.549,31
804,1106,47.727,526.160,31
805,1466,804.475,532.130,31
806,1527,320.886,575.825,31
807,988,922.694,571.104,31
808,316,1352.892,584.316,31
809,526,953.964,715.430,31
810,932,1142.688,755.928,31
811,1032,637.494,755.962,31
812,1033,1168.778,791.879,31
813,660,1253.174,810.647,31
814,312,1274.772,821.253,31
815,872,1077.427,870.529,31
816,381,633.904,914.581,31
817,572,851.423,971.173,31
818,381,787.699,979.293,31
819,630,1127.856,992.221,31
820,733,565.036,1004.420,31
821,448,321.654,4.926,32
822,450,374.411,8.873,32
823,366,1201.336,9.169,32
824,738,990.799,28.989,32
825,307,975.422,42.871,32
826,1538,494.144,56.105,32
827,1340,582.846,58.728,32
828,521,204.078,179.327,32
829,782,391.684,218.610,32
830,341,1287.858,221.990,32
831,883,996.016,283.567,32
832,2311,389.685,313.551,32
833,886,1065.372,330.813,32
834,415,252.688,318.129,32
835,710,1017.163,445.956,32
836,1095,279.054,452.485,32
837,327,1064.714,489.347,32
838,1418,179.896,505.606,32
839,1397,55.103,532.292,32
840,1058,833.165,543.844,32
841,1221,301.059,562.844,32
842,995,922.561,570.516,32
843,554,1350.558,599.347,32
844,567,951.528,709.168,32
845,769,652.315,740.748,32
846,1152,1141.268,760.917,32
847,768,1185.577,780.854,32
848,775,1251.962,811.563,32
849,403,1274.912,819.038,32
850,1457,1051.993,845.713,32
851,537,646.008,909.727,32
852,747,597.410,974.011,32
853,759,868.966,981.932,32
854,411,787.743,978.617,32
855,709,1121.652,987.194,32
856,381,844.350,995.109,32
857,307,1094.897,1001.005,32
858,463,367.837,8.884,33
859,685,1015.211,12.628,33
860,1679,570.607,37.940,33
861,1409,487.617,48.788,33
862,537,204.137,179.444,33
863,346,1289.225,218.436,33
864,478,391.450,229.310,33
865,1136,986.321,276.004,33
866,1980,380.934,303.170,33
867,575,252.737,316.470,33
868,363,995.197,341.635,33
869,452,1050.639,339.774,33
870,2356,1017.598,429.093,33
871,1168,277.186,462.558,33
872,1569,158.619,503.879,33
873,365,1059.862,494.703,33
874,1209,60.533,540.336,33
875,1218,291.391,552.835,33
876,1340,844.571,560.501,33
877,1008,922.590,570.505,33
878,583,950.081,706.548,33
879,661,661.523,728.244,33
880,750,1193.673,759.948,33
881,512,1139.029,760.143,33
882,728,1253.343,810.117,33
883,549,1068.383,816.103,33
884,374,1274.193,821.366,33
885,612,656.239,910.775,33
886,1310,610.857,968.341,33
887,413,593.682,975.522,33
888,762,887.537,989.374,33
889,368,788.193,978.984,33
890,729,1101.249,985.370,33
891,414,927.978,1033.080,33
892,675,371.541,9.641,34
893,1180,562.441,28.233,34
894,1396,489.696,45.443,34
895,518,205.429,180.284,34
896,326,392.580,227.528,34
897,662,977.240,268.967,34
898,1980,382.401,299.232,34
899,418,1046.347,346.725,34
900,1217,1004.850,431.415,34
901,609,982.594,448.108,34
902,1144,273.756,467.741,34
903,1814,147.048,486.948,34
904,405,1058.678,502.172,34
905,1067,63.386,542.259,34
906,2573,284.572,551.672,34
907,1393,858.556,568.269,34
908,997,923.805,570.687,34
909,629,1334.972,615.624,34
910,812,948.012,701.727,34
911,705,669.752,721.784,34
912,1011,1185.317,723.540,34
913,963,1148.186,777.940,34
914,700,1073.877,792.999,34
915,483,1258.935,808.223,34
916,2098,615.407,966.100,34
917,606,661.030,915.292,34
918,1084,1086.980,980.244,34
919,829,889.913,992.931,34
920,665,371.426,10.008,35
921,1367,544.433,25.535,35
922,699,1094.370,8.476,35
923,1260,487.248,31.534,35
924,537,203.753,180.599,35
925,441,1286.500,222.155,35
926,475,393.734,226.311,35
927,1472,975.912,274.989,35
928,1929,386.805,295.212,35
929,655,251.599,320.327,35
930,694,1046.124,350.441,35
931,308,6.610,401.847,35
932,705,982.413,446.256,35
933,1248,1005.542,433.187,35
934,346,130.893,423.095,35
935,1753,118.186,456.494,35
936,1066,265.003,468.840,35
937,569,1054.598,505.507,35
938,992,65.839,543.923,35
939,1151,256.469,554.450,35
940,1020,921.809,571.501,35
941,1149,870.096,593.121,35
942,367,1332.890,628.356,35
