ID,Area,XM,YM,Slice
348,430,1383.709,792.067,11
349,945,196.428,832.128,11
350,629,995.122,842.044,11
351,877,764.648,866.257,11
352,396,991.902,864.823,11
353,464,1129.453,1013.761,11
354,4794,1373.588,66.337,12
355,318,1003.289,25.962,12
356,548,363.345,68.704,12
357,351,261.614,72.187,12
358,768,1052.788,84.546,12
359,4736,1101.356,144.163,12
360,313,516.449,87.267,12
361,2505,415.837,128.673,12
362,444,1013.279,97.432,12
363,804,1313.770,109.701,12
364,955,876.224,123.084,12
365,341,1124.418,113.603,12
366,5430,961.769,140.795,12
367,1719,364.784,149.259,12
368,314,97.688,121.506,12
369,8219,199.043,165.573,12
370,542,787.889,132.668,12
371,615,334.937,143.534,12
372,533,20.631,143.718,12
373,673,39.285,150.666,12
374,1672,745.306,166.703,12
375,319,1023.961,153.478,12
376,2140,846.589,191.802,12
377,852,1199.433,162.442,12
378,1250,1251.257,173.472,12
379,456,784.943,174.112,12
380,825,813.788,171.708,12
381,303,96.757,162.823,12
382,428,72.972,176.769,12
383,698,1349.725,175.742,12
384,1034,462.810,210.595,12
385,1353,652.624,219.544,12
386,419,625.338,235.030,12
387,863,1007.390,432.444,12
388,426,982.103,441.380,12
389,827,1325.170,489.469,12
390,1025,1362.876,474.644,12
391,1303,835.317,498.397,12
392,329,134.418,507.649,12
393,2737,187.315,550.375,12
394,990,493.132,613.836,12
395,1103,851.029,615.990,12
396,1377,1154.681,650.260,12
397,1871,355.466,654.856,12
398,824,1095.698,647.788,12
399,334,1078.045,670.775,12
400,1099,100.254,680.506,12
401,1171,175.445,726.515,12
402,981,1382.062,780.371,12
403,771,775.680,827.220,12
404,922,186.829,834.116,12
405,455,979.498,832.542,12
406,624,983.160,857.377,12
407,715,1125.336,1006.771,12
408,4138,1374.433,61.189,13
409,518,363.245,68.602,13
410,387,261.658,72.707,13
411,786,1052.324,84.938,13
412,2613,1076.420,132.428,13
413,319,516.362,87.534,13
414,2547,415.436,129.198,13
415,421,1013.270,98.106,13
416,6471,948.338,143.921,13
417,833,1314.025,110.173,13
418,897,875.872,123.091,13
419,377,1124.845,114.423,13
420,1652,364.927,149.171,13
421,7948,196.399,162.831,13
422,522,787.682,132.772,13
423,608,334.788,144.179,13
424,531,20.728,144.020,13
425,1612,745.078,166.558,13
426,2040,1133.318,158.449,13
427,300,1024.403,153.503,13
428,481,35.704,160.756,13
429,844,1198.727,163.012,13
430,1117,1250.757,173.542,13
431,1124,803.818,171.222,13
432,497,77.319,169.077,13
433,710,1349.645,175.885,13
434,1108,834.933,214.474,13
435,405,459.004,215.562,13
436,1062,657.594,219.401,13
437,401,631.103,233.373,13
438,861,1375.365,452.555,13
439,1024,1038.222,455.278,13
440,1453,818.848,476.004,13
441,2361,161.051,547.564,13
442,1038,1088.931,613.229,13
443,1127,492.276,612.408,13
444,1219,1131.671,630.676,13
445,1759,357.810,652.798,13
446,1137,873.166,653.438,13
447,1248,116.568,669.180,13
448,1350,187.741,734.395,13
449,1117,1351.785,767.532,13
450,634,771.880,808.065,13
451,362,975.279,823.160,13
452,971,186.142,834.463,13
453,473,980.532,843.874,13
454,567,1128.879,1015.262,13
455,351,646.751,998.321,13
456,1664,651.477,1023.491,13
457,4095,1374.507,61.080,14
458,379,362.503,65.168,14
459,313,261.414,73.149,14
460,443,1052.660,87.863,14
461,302,516.162,87.705,14
462,318,422.358,90.160,14
463,356,1011.955,97.916,14
464,1130,416.971,121.512,14
465,837,875.359,122.928,14
466,843,1314.232,110.658,14
467,2235,1074.619,134.175,14
468,325,1124.149,114.260,14
469,436,378.438,120.858,14
470,5926,947.860,145.435,14
471,368,783.872,134.562,14
472,562,334.370,144.422,14
473,461,20.561,145.339,14
474,4300,162.173,171.560,14
475,2177,283.411,165.483,14
476,1055,359.266,161.423,14
477,1915,1134.325,158.120,14
478,389,741.996,148.760,14
479,438,221.457,156.014,14
480,448,35.277,161.705,14
481,807,1198.115,163.776,14
482,658,83.178,168.994,14
483,1732,787.853,175.770,14
484,416,718.690,173.978,14
485,979,1250.877,175.207,14
486,664,1349.348,176.090,14
487,717,455.321,212.812,14
488,1697,834.783,223.261,14
489,1031,660.499,218.210,14
490,407,634.824,233.333,14
491,347,1380.958,386.174,14
492,1457,793.261,461.284,14
493,1174,1056.865,499.741,14
494,1901,172.328,558.805,14
495,1572,1126.632,578.306,14
496,1168,1049.953,603.801,14
497,1055,486.382,599.086,14
498,1938,353.593,638.509,14
499,742,377.344,675.327,14
500,1156,133.651,672.947,14
501,1160,880.138,681.952,14
502,1744,193.907,737.462,14
503,1003,1329.670,766.891,14
504,1119,751.866,796.648,14
505,439,970.051,821.644,14
506,1064,197.555,837.314,14
507,390,971.936,842.774,14
508,1305,666.896,980.201,14
509,316,1112.981,999.323,14
510,556,1129.349,1013.802,14
511,795,1198.813,1028.758,14
512,3400,1374.747,53.284,15
513,513,419.736,111.334,15
514,496,1318.288,113.236,15
515,2113,1068.379,136.301,15
516,413,531.146,112.335,15
517,350,873.786,121.483,15
518,5302,465.144,150.862,15
519,1031,1015.181,137.425,15
520,361,500.004,129.907,15
521,3385,928.944,150.518,15
522,3768,625.688,175.419,15
523,4375,155.857,177.559,15
524,355,330.877,151.652,15
525,1393,1137.296,161.130,15
526,395,737.682,150.872,15
527,381,835.109,152.521,15
528,689,303.554,168.808,15
529,807,260.608,171.380,15
530,567,1192.505,166.011,15
531,339,93.305,163.178,15
532,1006,775.294,176.004,15
533,620,1236.755,174.687,15
534,1001,1329.451,177.220,15
535,570,441.153,223.798,15
536,1060,837.247,232.356,15
537,1100,675.875,235.719,15
538,1127,782.580,453.432,15
539,1711,1061.546,510.401,15
540,1106,1138.302,548.394,15
541,1290,169.687,565.320,15
542,1362,1024.644,602.950,15
543,1177,483.575,588.853,15
544,3307,343.993,634.839,15
545,1048,143.010,683.911,15
546,2494,196.099,735.974,15
547,823,873.368,715.069,15
548,1037,1296.694,755.406,15
549,787,782.421,801.866,15
550,734,968.876,824.455,15
551,807,207.537,832.919,15
552,1509,651.444,932.361,15
553,306,1112.232,999.922,15
554,504,1129.190,1014.681,15
555,987,1186.299,1021.407,15
556,2724,1375.429,40.079,16
557,348,572.750,70.480,16
558,499,1038.542,88.977,16
559,416,493.577,87.529,16
560,302,1001.483,96.175,16
561,306,1339.627,99.042,16
562,8791,458.424,135.611,16
563,532,1376.778,108.184,16
564,745,1299.731,108.921,16
565,456,864.649,117.671,16
566,418,973.203,118.467,16
567,5851,1110.053,152.011,16
568,393,12.238,139.566,16
569,6405,125.571,174.380,16
570,1182,314.895,158.565,16
571,339,276.152,145.957,16
572,350,1039.666,152.260,16
573,546,828.760,152.727,16
574,1536,261.492,169.536,16
575,600,1343.207,176.960,16
576,345,1284.445,177.741,16
577,888,844.075,219.938,16
578,1122,437.376,226.869,16
579,957,644.928,241.974,16
580,1371,751.194,421.623,16
581,986,1057.392,513.140,16
582,1243,1140.695,510.166,16
583,1243,166.853,570.249,16
584,1003,476.271,581.904,16
585,3275,323.222,623.225,16
586,1072,972.719,601.091,16
587,1357,149.593,700.900,16
588,1024,1271.097,751.396,16
589,2318,196.995,754.310,16
590,1256,878.503,747.107,16
591,545,763.427,805.951,16
592,955,208.761,830.912,16
593,1851,650.594,904.502,16
594,409,1129.363,1014.476,16
595,515,1176.721,1012.848,16
596,417,847.778,6.606,17
597,3622,1374.229,54.956,17
598,559,925.257,36.414,17
599,490,384.343,39.165,17
600,470,230.396,64.870,17
601,350,346.197,64.829,17
602,456,571.746,70.298,17
603,832,1042.870,92.361,17
604,684,487.693,87.425,17
605,396,140.747,90.699,17
606,812,972.074,108.975,17
607,386,1000.554,96.671,17
608,329,224.199,103.737,17
609,409,1338.820,98.930,17
610,5203,913.113,150.596,17
611,843,1298.876,108.778,17
612,584,863.827,117.307,17
613,8416,116.288,166.590,17
614,7065,1106.489,152.043,17
615,468,1236.265,132.113,17
616,9570,720.040,169.128,17
617,451,11.340,139.915,17
618,437,1309.598,139.159,17
619,420,1038.952,152.405,17
620,644,827.829,152.598,17
621,941,1345.770,174.414,17
622,400,1283.885,177.740,17
623,1431,436.572,224.203,17
624,1276,642.006,260.770,17
625,1019,723.074,405.056,17
626,751,1145.913,488.921,17
627,458,1050.712,516.469,17
628,352,310.071,508.764,17
629,1259,171.572,571.124,17
630,3212,298.923,609.478,17
631,1154,475.434,576.988,17
632,775,949.393,597.250,17
633,1252,151.961,719.772,17
634,985,1238.016,746.782,17
635,2936,198.103,777.078,17
636,1210,869.122,770.503,17
637,855,762.670,803.827,17
638,337,947.004,816.521,17
639,950,212.039,829.201,17
640,2080,657.107,895.274,17
641,935,1170.857,1003.100,17
642,492,1129.732,1015.228,17
643,3102,1376.156,51.518,18
644,410,924.820,35.161,18
645,347,231.264,64.999,18
646,362,572.091,70.047,18
647,539,1038.272,89.266,18
648,403,493.423,87.502,18
649,318,1000.921,96.097,18
650,4414,911.246,151.183,18
651,497,864.506,116.921,18
652,774,1299.646,108.784,18
653,7201,116.782,165.095,18
654,430,973.205,118.507,18
655,6027,1109.110,152.006,18
656,7167,689.863,165.514,18
657,300,764.030,140.413,18
658,405,11.883,139.764,18
659,344,276.009,145.666,18
660,357,1039.436,152.301,18
661,526,828.103,151.964,18
662,567,245.022,166.793,18
663,623,1342.508,177.112,18
664,343,1283.981,177.789,18
665,1113,438.081,203.879,18
666,773,866.095,213.425,18
667,1949,645.106,261.642,18
668,1218,696.608,385.736,18
669,1004,1149.181,442.368,18
670,650,1059.722,517.449,18
671,1325,173.296,566.877,18
672,1129,472.729,569.791,18
673,2270,289.611,601.596,18
674,612,928.235,582.902,18
675,1175,1215.605,736.867,18
676,1317,156.996,734.838,18
677,3230,191.634,775.874,18
678,957,859.868,798.235,18
679,639,770.085,815.617,18
680,403,944.890,820.654,18
681,1133,220.859,830.185,18
682,1523,661.132,900.912,18
683,917,1173.585,980.248,18
684,695,1125.326,1003.552,18
685,2888,1377.099,52.148,19
686,348,1042.695,88.463,19
687,4176,406.911,138.238,19
688,465,864.724,116.337,19
689,709,1300.164,108.580,19
690,4414,554.359,142.779,19
691,737,490.561,120.200,19
692,4080,896.820,165.173,19
693,1391,1008.233,137.965,19
694,1831,1104.650,149.121,19
695,2391,717.628,156.461,19
696,368,12.019,139.538,19
697,755,321.263,159.932,19
698,4317,119.049,166.616,19
699,345,300.581,152.343,19
700,305,1039.644,151.539,19
701,1035,666.063,173.812,19
702,1662,1200.558,168.475,19
703,635,197.703,173.067,19
704,393,242.653,168.378,19
705,609,624.891,170.848,19
706,354,295.008,172.333,19
707,711,821.217,171.878,19
708,325,271.392,175.712,19
709,431,1333.486,176.700,19
710,1033,437.218,191.668,19
711,1057,651.333,252.947,19
712,1279,666.537,367.215,19
713,1037,1178.765,405.402,19
714,721,1054.906,519.916,19
715,1277,171.664,554.145,19
716,1163,469.203,560.754,19
717,2041,282.581,600.070,19
718,591,920.165,587.424,19
719,1236,1199.393,721.689,19
720,1770,150.811,728.454,19
721,3133,186.982,772.665,19
722,859,841.108,822.380,19
723,583,774.452,825.932,19
724,870,215.701,841.718,19
725,400,851.938,859.965,19
726,1277,662.259,910.157,19
727,785,1178.914,969.875,19
728,433,1129.294,1011.544,19
729,475,694.555,1034.252,19
730,2086,1378.138,40.534,20
731,406,1379.170,107.956,20
732,321,1307.967,112.631,20
733,946,572.219,124.181,20
734,1338,1105.976,151.189,20
735,1076,472.569,153.358,20
736,460,1002.700,146.763,20
737,531,533.042,147.253,20
738,323,324.184,150.763,20
739,1449,108.011,158.076,20
740,832,411.447,157.612,20
741,440,165.845,160.093,20
742,335,726.718,151.527,20
743,558,591.815,164.143,20
744,1019,921.485,164.123,20
745,330,767.536,162.988,20
746,500,668.808,176.462,20
747,388,255.735,172.987,20
748,319,1186.983,171.694,20
749,583,1231.286,171.870,20
750,421,1334.830,177.006,20
751,2515,93.733,196.159,20
752,1157,444.555,188.362,20
753,603,741.787,181.090,20
754,1478,868.122,222.124,20
755,1134,650.642,251.226,20
756,355,78.477,256.832,20
757,1352,641.573,359.104,20
758,1112,1208.163,400.815,20
759,1830,180.655,538.431,20
760,654,1060.554,526.213,20
761,1184,448.590,549.047,20
762,1990,274.475,597.027,20
763,761,914.158,600.520,20
764,977,1175.883,711.417,20
765,2548,140.087,716.035,20
766,2059,188.124,767.272,20
767,553,940.677,807.513,20
768,550,782.616,830.218,20
769,1045,210.206,850.076,20
770,1372,862.886,863.657,20
771,913,684.382,911.250,20
772,887,1192.315,957.596,20
773,447,1129.397,1013.462,20
774,1262,692.530,1027.615,20
775,768,1382.182,18.823,21
776,804,1378.215,70.152,21
777,1318,544.341,120.039,21
778,1551,434.646,171.501,21
779,661,461.452,151.792,21
780,465,1118.085,164.820,21
781,326,595.518,161.767,21
782,371,669.756,174.096,21
783,318,101.362,179.733,21
784,1917,99.850,214.493,21
785,1832,853.980,225.157,21
786,850,649.905,254.007,21
787,1185,607.509,342.878,21
788,654,1247.228,371.362,21
789,492,1226.447,387.860,21
790,2054,174.727,530.837,21
791,428,1068.444,525.371,21
792,1196,431.619,536.722,21
793,1991,270.552,592.514,21
794,708,902.925,612.377,21
795,1165,1155.412,694.335,21
796,1825,133.868,679.377,21
797,1608,164.974,759.117,21
798,580,946.528,798.879,21
799,374,793.564,834.332,21
800,788,200.957,852.261,21
801,1606,879.078,870.139,21
802,1127,675.684,910.330,21
803,954,1196.812,946.310,21
804,343,1113.241,998.794,21
805,459,1129.541,1011.459,21
806,1032,703.152,1019.272,21
807,577,1383.425,16.945,22
808,574,1380.672,67.037,22
809,996,546.059,125.315,22
810,536,460.487,149.106,22
811,366,430.921,153.811,22
812,335,1119.040,168.175,22
813,411,104.150,162.142,22
814,929,442.207,179.556,22
815,766,875.794,207.522,22
816,1890,102.903,231.139,22
817,965,650.474,249.409,22
818,1587,582.252,313.319,22
819,629,1280.157,350.128,22
820,579,1259.728,364.465,22
821,2054,162.478,516.620,22
822,1504,416.201,522.025,22
823,469,1073.457,521.990,22
824,2027,266.245,587.538,22
825,917,886.678,639.583,22
826,1223,130.574,659.644,22
827,1424,1127.513,694.091,22
828,1503,163.680,762.362,22
829,511,953.995,788.932,22
830,805,810.309,837.970,22
831,1280,192.781,857.947,22
832,1141,912.681,901.376,22
833,1764,672.039,911.497,22
834,667,1213.881,932.897,22
835,483,1129.463,1012.266,22
836,1458,700.112,1002.484,22
837,647,1381.672,71.570,23
838,305,503.789,106.536,23
839,1885,555.411,134.786,23
840,950,1077.881,127.644,23
841,925,428.644,147.349,23
842,600,475.637,143.227,23
843,505,1010.991,142.858,23
844,414,947.829,146.391,23
845,459,185.790,164.707,23
846,321,139.070,158.581,23
847,524,669.506,168.912,23
848,388,1195.005,161.977,23
849,822,1104.611,167.583,23
850,410,97.917,160.590,23
851,372,265.266,167.328,23
852,369,1246.386,167.871,23
853,416,1355.058,174.510,23
854,592,438.174,178.552,23
855,1061,871.020,204.834,23
856,2424,112.128,236.005,23
857,911,658.841,239.827,23
858,2154,569.891,297.596,23
859,746,1306.516,323.374,23
860,547,1287.354,339.745,23
861,2853,154.856,501.774,23
862,1422,387.819,501.763,23
863,557,1079.599,518.864,23
864,2286,258.206,581.115,23
865,1392,139.666,644.692,23
866,1315,1115.145,672.467,23
867,841,877.904,663.768,23
868,1928,153.079,768.454,23
869,480,963.960,781.254,23
870,674,833.552,834.499,23
871,1075,192.467,856.286,23
872,1187,663.475,888.126,23
873,597,1224.604,915.374,23
874,1242,934.320,930.479,23
875,1152,711.132,993.206,23
876,356,1113.017,999.604,23
877,534,1129.689,1012.303,23
878,333,1094.299,128.863,24
879,1105,546.438,135.416,24
880,347,1058.422,134.618,24
881,512,593.654,154.986,24
882,334,1002.832,145.934,24
883,332,95.964,161.157,24
884,1754,434.600,199.253,24
885,864,887.603,219.397,24
886,776,670.031,229.588,24
887,1675,126.068,243.623,24
888,1661,551.405,280.602,24
889,631,1309.701,308.416,24
890,349,1282.245,321.110,24
891,1999,363.314,475.257,24
892,2103,155.784,491.225,24
893,472,1081.305,511.960,24
894,2154,254.426,569.485,24
895,1773,1082.831,652.026,24
896,1139,149.219,646.287,24
897,822,883.490,683.820,24
898,1484,143.931,773.549,24
899,480,958.788,774.650,24
900,607,864.729,820.820,24
901,405,843.964,828.811,24
902,1106,188.601,863.424,24
903,894,667.886,884.374,24
904,627,1229.283,896.913,24
905,1162,944.079,965.061,24
906,900,713.493,993.721,24
907,865,1122.730,1007.152,24
908,323,1381.862,82.543,25
909,498,422.610,110.843,25
910,921,1088.661,118.814,25
911,794,533.977,117.738,25
912,389,377.952,122.431,25
913,336,504.411,116.729,25
914,1673,465.533,138.596,25
915,1933,570.641,146.834,25
916,549,15.369,135.677,25
917,1094,948.909,145.319,25
918,818,408.114,142.521,25
919,2388,647.366,156.497,25
920,2687,757.737,163.523,25
921,878,1006.524,141.437,25
922,2319,1101.931,155.697,25
923,402,333.040,145.490,25
924,534,361.785,149.760,25
925,1029,177.291,156.976,25
926,1893,112.427,158.157,25
927,353,307.534,149.092,25
928,757,222.113,166.192,25
929,626,264.687,163.201,25
930,1781,1233.394,167.087,25
931,397,300.447,173.001,25
932,436,948.647,171.906,25
933,408,863.949,169.848,25
934,890,1350.358,175.574,25
935,1281,443.712,210.128,25
936,1856,125.744,233.861,25
937,603,685.478,223.152,25
938,844,899.300,230.813,25
939,1570,535.151,250.398,25
940,591,1323.400,291.207,25
941,414,1295.802,300.800,25
942,1963,347.458,451.533,25
943,1793,145.223,483.754,25
944,502,1080.978,505.052,25
945,2095,250.796,558.521,25
946,1965,1081.323,615.728,25
