id,date,period,subject,title,place,place_en,genre,institution
D115020116,2015-02-11,2015-02-05:2015-02-23:NA,非常勤講師の公募について（生命と科学）,非常勤講師相当,"[""愛知県""]","[""Aichi""]",数物系科学,星城大学
D115020113,2015-02-11,2015-02-05:2015-02-23:NA,非常勤講師の公募について（生活と化学）,非常勤講師相当,"[""愛知県""]","[""Aichi""]",数物系科学,星城大学
D115020431,2015-02-11,NA:2015-03-10:ただし、応募者数が想定する人数に満たない場合は、募集期間を延長することがあります。,特任研究員/特任技術研究員/特任技術職/ポストドクトラル研究員　次世代海洋資源調査技術研究開発プロジェクトチーム 成因研究ユニット,研究員・ポスドク相当:研究開発・技術者相当,"[""神奈川県""]","[""Kanagawa""]",数物系科学,独立行政法人海洋研究開発機構
D115020422,2015-02-11,NA:2015-03-31:NA,教授の公募（物理化学・材料化学）,教授相当,"[""徳島県""]","[""Tokushima""]",化学:化学,徳島大学
D115020414,2015-02-11,"2015年02月10日 ～,2015年06月30日 消印有効,採用者が決定次第、公募を終了します。",メディカルコピーライター募集（東京・大阪）,メディカルコピーライター,"[""東京都"", ""大阪府""]","[""Tokyo"", ""Osaka""]",医歯薬学:生物学:化学,株式会社エム・シー・アンド・ピー
D115020446,2015-02-11,NA:2015-05-10:適任者が見つかり次第終了,NIMSポスドク研究員 募集（半導体特性評価グループ）　,研究員・ポスドク相当,"[""茨城県""]","[""Ibaraki""]",総合理工:化学,独立行政法人物質・材料研究機構
D115020439,2015-02-11,NA:2015-02-26:適任者がいれば、期間終了前であっても募集を終了します,ポスドク募集（カーボンニュートラル・エネルギー国際研究所　松本研究グループ）,研究員・ポスドク相当,"[""福岡県""]","[""Fukuoka""]",工学:化学:化学,九州大学
D115020449,2015-02-11,NA:2015-05-10:適任者が決まり次第終了,研究業務員募集（光学単結晶グループ）　,研究・教育補助者相当,"[""茨城県""]","[""Ibaraki""]",工学:化学:総合理工,独立行政法人物質・材料研究機構
D115020341,2015-02-10,NA:2015-02-18:NA,高知大学農学海洋科学部海洋資源科学科海底資源環境学コース(仮称)准教授公募 【海底資源開発に関わる現場化学計測とその関連分野】,准教授・常勤専任講師相当,"[""高知県""]","[""Kochi""]",数物系科学:環境学:化学,高知大学
D115020386,2015-02-10,2015-01-09:2015-03-31:定員になり次第、締め切ります。早めの応募をお願いします。,博士研究員(ポスドク)募集　(高玉研究室),研究員・ポスドク相当,"[""愛知県""]","[""Aichi""]",化学:総合理工:工学,中部大学
D115020350,2015-02-10,"2015年03月09日 消印有効,※充足次第募集締め切り",非常勤講師募集（診療情報管理士・医療情報技師）,専門学校・小中高等の教員相当,"[""愛知県""]","[""Aichi""]",情報学,名古屋医療秘書福祉専門学校
D115020408,2015-02-10,NA:2015-02-27:NA,情報生命博士教育院　特任助教公募＜生体分子の化学（核酸化学など）の分野＞,助教相当,"[""神奈川県""]","[""Kanagawa""]",化学:農学:医歯薬学,東京工業大学
D115020374,2015-02-10,2015-02-01:2015-03-31:NA,Ｈ27年度4月期ポスドク募集、若干名＝機械、電子、化学・材料、環境、バイオの全分野,研究員・ポスドク相当,"[""大阪府""]","[""Osaka""]",工学:化学:生物学,大阪府立大学
D115020330,2015-02-10,2015-02-09:2015-03-02:NA,技術補佐員（化学および地球惑星科学）募集,研究・教育補助者相当,"[""兵庫県""]","[""Hyōgo""]",化学,神戸大学
D115020332,2015-02-10,NA:2015-02-18:NA,高知大学農学海洋科学部海洋資源科学科海底資源環境学コース(仮称)　准教授公募,准教授・常勤専任講師相当,"[""高知県""]","[""Kochi""]",数物系科学:環境学:化学,高知大学
D115020381,2015-02-10,NA:2015-03-10:採用者が決定次第、募集は終了しますので、希望者はなるべく早く下記まで連絡下さい。,ポスト・ドクトラル・フェローの募集(Ｓ-イノベーション),研究員・ポスドク相当,"[""大阪府""]","[""Osaka""]",複合領域:化学:化学,関西大学
D115020328,2015-02-10,2015-02-10:2015-03-30:採用者が決まり次第公募終了します,エンジニアの公募,研究開発・技術者相当,"[""東京都""]","[""Tokyo""]",工学:複合領域:工学,三洋テクノマリン株式会社
D115020354,2015-02-10,NA:2015-02-20:＊ただし、随時選考を進め、採用者が決まり次第打ち切りとなります。,ERATO 浅野酵素活性分子プロジェクト　生物有機化学グループ,研究員・ポスドク相当:研究・教育補助者相当,"[""富山県""]","[""Toyama""]",化学:生物学:農学,富山県立大学
D115020356,2015-02-10,NA:2015-04-17:NA,青山学院大学 理工学部 経営システム工学科 助教1名の公募（最適化技術領域）,助教相当,"[""東京都 神奈川県""]",[nil],工学,青山学院大学
D115020357,2015-02-10,NA:2015-07-10:NA,青山学院大学　理工学部　経営システム工学科　教授または准教授の公募,教授相当:准教授・常勤専任講師相当,"[""東京都 神奈川県""]",[nil],工学,青山学院大学
D115020370,2015-02-10,2015-02-01:2015-03-31:この間、随時メールで受付け、ただし適任者が決定次第公募は終了します,ポスドク募集：マグネシウム合金の溶解鋳造、または、塑性加工に関する研究・開発,研究員・ポスドク相当,"[""大阪府 兵庫県""]",[nil],工学:工学,大阪府立大学
D115020372,2015-02-10,2015-02-01:2015-03-31:この間、随時メールで受付け、ただし適任者が決定次第公募は終了します,産業用、民生用ロボットを用いた生産システム設計,研究員・ポスドク相当,"[""大阪府""]","[""Osaka""]",工学:工学:工学,大阪府立大学
D115020353,2015-02-10,2015-02-09:2015-02-28:ただし，適任者が見つかり次第終了し ます。ご希望の方は早めにご連絡ください。,筑波大学「みんなの使いやすさラボ(みんラボ）」特任研究員 (ポスドク) 募集,研究員・ポスドク相当,"[""茨城県""]","[""Ibaraki""]",社会科学:情報学:複合領域,筑波大学
D115020317,2015-02-10,2015-02-07:2015-03-06:NA,教員の公募（食品学関係科目）,教授相当:准教授・常勤専任講師相当:助教相当,"[""福岡県""]","[""Fukuoka""]",農学:複合領域:その他,東筑紫短期大学
D115020331,2015-02-10,NA:2015-03-31:NA,ポストドクトラル研究員の公募について（難環境作業スマート機械技術研究センター),研究員・ポスドク相当,"[""愛知県""]","[""Aichi""]",工学:工学,豊田工業大学
D115020389,2015-02-10,NA:2015-02-23:NA,契約研究員（技術員型）気候変動リスクの評価の基盤となる確率予測情報の創出　,研究員・ポスドク相当,"[""茨城県""]","[""Ibaraki""]",数物系科学,独立行政法人防災科学技術研究所
D115020385,2015-02-10,NA:2015-04-16:NA,鹿児島大学大学院理工学研究科(数理情報科学専攻/情報数理講座)教授または准教授公募,教授相当:准教授・常勤専任講師相当,"[""鹿児島県""]","[""Kagoshima""]",数物系科学,鹿児島大学
D115020335,2015-02-10,NA:2015-02-18:NA,高知大学農学海洋科学部海洋資源科学科(仮称)　教授公募,教授相当,"[""高知県""]","[""Kochi""]",複合領域:数物系科学:環境学,高知大学
D115020327,2015-02-10,NA:2015-04-17:NA,鹿児島大学大学院理工学研究科(数理情報科学専攻/現象数理講座)助教公募,助教相当,"[""鹿児島県""]","[""Kagoshima""]",数物系科学,鹿児島大学
D115020320,2015-02-10,NA:2015-03-13:NA,ポスドク研究員（任期制：東北復興次世代エネルギー研究開発プロジェクト）の募集,研究員・ポスドク相当,"[""宮城県""]","[""Miyagi""]",農学:工学:環境学,東北大学
D115020326,2015-02-10,NA:2015-02-20:NA,九州大学韓国研究センター特定プロジェクト教員（助教）の募集について,助教相当,"[""福岡県""]","[""Fukuoka""]",総合人文社会:社会科学:その他,九州大学
D115020329,2015-02-10,2015-02-10:2015-02-23:NA,九州女子大学 家政学部 人間生活学科 専任教員（助手）の公募,研究・教育補助者相当,"[""福岡県""]","[""Fukuoka""]",複合領域:その他,九州女子大学
D115020333,2015-02-10,"2015年02月07日 ～,2015年02月28日 消印有効",梅花女子大学 看護学部 看護学科 専任教員の公募について（成人看護学准教授または講師）,准教授・常勤専任講師相当,"[""大阪府""]","[""Osaka""]",医歯薬学:その他,梅花女子大学
D115020340,2015-02-10,NA:2015-03-31:候補者が決定した時点で締め切ります。,特任研究員募集(大阪大学・情報フォトニクス講座),研究員・ポスドク相当,"[""大阪府""]","[""Osaka""]",総合理工:情報学:その他,大阪大学
D115020336,2015-02-10,2015-02-10:2015-02-23:NA,九州女子短期大学 子ども健康学科及び専攻科 専任教員（養護教諭・幼稚園教諭養成課程分野）の公募,教授相当:准教授・常勤専任講師相当,"[""福岡県""]","[""Fukuoka""]",社会科学:その他,九州女子短期大学
D115020367,2015-02-10,2015-02-10:2015-02-28:NA,科学技術情報を用いた解析・分析業務に従事する研究員の公募（再公募）,研究員・ポスドク相当,"[""東京都""]","[""Tokyo""]",情報学:その他,独立行政法人科学技術振興機構
D115020388,2015-02-10,2015-02-06:2015-02-23:応募締切：２０１５年２月２３日（月）正午,大阪大学２１世紀懐徳堂　特任研究員の公募,研究員・ポスドク相当,"[""大阪府""]","[""Osaka""]",その他,大阪大学
D115020347,2015-02-10,NA:2015-03-31:ただし定員になり次第締め切ります,研究員の公募について（材料・機器・応用のモータ駆動システム),研究員・ポスドク相当,"[""愛知県""]","[""Aichi""]",工学:工学:数物系科学,豊田工業大学
D115020035,2015-02-10,NA:2015-03-31:候補者決定後締め切ります,研究員（正社員）募集 （創薬研究／薬効薬理試験等),助教相当:研究員・ポスドク相当:研究開発・技術者相当:准教授・常勤専任講師相当,"[""大阪府""]","[""Osaka""]",医歯薬学:医歯薬学:生物学,株式会社ジェノミックス
D115020262,2015-02-10,NA:2015-03-10:NA,ポスドク１名の募集（生体調節研究所　細胞構造分野）,研究員・ポスドク相当,"[""群馬県""]","[""Gunma""]",生物学:医歯薬学,群馬大学
D115020318,2015-02-10,2015-02-06:2015-03-05:正午(必着),静岡県立大学看護学部（地域看護学：助教）の公募について,助教相当,"[""静岡県""]","[""Shizuoka""]",医歯薬学,静岡県立大学
D115020344,2015-02-10,NA:2015-02-18:NA,高知大学農学海洋科学部海洋資源科学科(仮称)教授または准教授公募,教授相当:准教授・常勤専任講師相当,"[""高知県""]","[""Kochi""]",環境学:農学,高知大学
D115020236,2015-02-10,2015年05月31日 消印有効,治験あるいは臨床研究のコーディネート業務,治験コーディネーター,"[""京都府""]","[""Kyoto""]",医歯薬学,京都府立医科大学
D115020405,2015-02-10,NA:2015-02-18:NA,高知大学農学部農学科国際支援学コース准教授または講師公募,准教授・常勤専任講師相当,"[""高知県""]","[""Kochi""]",農学,高知大学
D115020314,2015-02-10,NA:2015-02-28:適任者が決まり次第締め切り,東京医科歯科大学難治疾患研究所　細胞分子医学分野 技術補佐員　募集,研究・教育補助者相当,"[""東京都""]","[""Tokyo""]",医歯薬学:医歯薬学:医歯薬学,東京医科歯科大学
D115020342,2015-02-10,2015-02-07:2015-04-30:採用者が決定次第終了します,研究員（ポスドク）の募集（統合加齢神経科学研究部）,研究員・ポスドク相当,"[""愛知県""]","[""Aichi""]",医歯薬学:総合生物:生物学,独立行政法人国立長寿医療研究センター
D115020343,2015-02-10,"2015年02月09日 ～,2015年02月28日 消印有効,応募状況によっては、募集期間を延長する。",医療技術学部　視能矯正学科専任教員の募集,准教授・常勤専任講師相当,"[""東京都""]","[""Tokyo""]",医歯薬学:医歯薬学,帝京大学
D115020345,2015-02-10,2015-02-07:2015-04-30:採用者が決定次第終了します,研究補助員（統合加齢神経科学研究部）,研究・教育補助者相当,"[""愛知県""]","[""Aichi""]",医歯薬学:総合生物:生物学,独立行政法人国立長寿医療研究センター
D115020346,2015-02-10,2015-02-09:2015-03-27:NA,秀明大学看護学部（仮称、設置予定）看護学分野非常勤講師の募集,非常勤講師相当,"[""千葉県""]","[""Chiba""]",医歯薬学,秀明大学
D115020351,2015-02-10,NA:2015-02-28:※充足次第募集締め切り,看護学教員募集（看護師資格保持者）,専門学校・小中高等の教員相当,"[""愛知県""]","[""Aichi""]",医歯薬学,名古屋医療秘書福祉専門学校
D115020338,2015-02-10,NA:2015-02-27:NA,母性看護学　准教授もしくは講師募集,准教授・常勤専任講師相当,"[""東京都""]","[""Tokyo""]",医歯薬学,東京女子医科大学
D115020383,2015-02-10,2015-02-10:2015-02-28:NA,UNEP/IGES環境技術連携センター　プログラム・コーディネーター募集,研究管理者相当,"[""神奈川県""]","[""Kanagawa""]",社会科学:環境学,公益財団法人地球環境戦略研究機関
D115020366,2015-02-10,NA:2015-05-12:NA,准教授の公募（理学部数理科学科）,准教授・常勤専任講師相当,"[""山形県""]","[""Yamagata""]",総合理工,山形大学
D115020420,2015-02-10,NA:2015-05-09:適任者が見つかり次第締め切ります。,研究業務員(任期制) 募集（電子顕微鏡グループ）　,研究・教育補助者相当,"[""茨城県""]","[""Ibaraki""]",総合理工,独立行政法人物質・材料研究機構
D115020413,2015-02-10,NA:2015-02-16:NA,内閣府経済社会総合研究所　任期付職員の募集について,研究専門職（係長級）:研究員・ポスドク相当,"[""東京都""]","[""Tokyo""]",社会科学:社会科学,経済社会総合研究所
D115020403,2015-02-10,2015-02-10:2015-03-01:先着順に面接選考を行う。,【会計学・ファイナンス】　教授，准教授，常勤講師，助教（新学部設置）,教授相当:准教授・常勤専任講師相当:助教相当,"[""岡山県""]","[""Okayama""]",社会科学:社会科学,環太平洋大学
D115020393,2015-02-10,2015-02-10:2015-02-17:NA,非常勤講師募集（福祉演習-手話-）,非常勤講師相当,"[""兵庫県""]","[""Hyōgo""]",社会科学,大手前短期大学
D115020400,2015-02-10,2015-02-10:2015-02-27:先着順に面接選考を行う。,【幼児教育，心理学】　講師・助教,准教授・常勤専任講師相当:助教相当,"[""岡山県""]","[""Okayama""]",社会科学:社会科学,環太平洋大学
D115020369,2015-02-10,2015-02-10:2015-02-25:NA,通信教育科精神保健福祉士養成課程担当教員（助教又は講師）の公募,准教授・常勤専任講師相当:助教相当,"[""東京都""]","[""Tokyo""]",社会科学,日本社会事業大学
D115020339,2015-02-10,2015-02-10:2015-02-23:NA,九州女子大学 人間科学部 人間発達学科 専任教員（小学校教諭養成課程【社会科または家庭科のいずれかの領域】）の公募,教授相当:准教授・常勤専任講師相当,"[""福岡県""]","[""Fukuoka""]",社会科学:社会科学:社会科学,九州女子大学
D115020306,2015-02-10,"2015年02月10日 ～,2015年04月10日 消印有効",九州大学大学院人間環境学研究院教育学部門　教育社会計画学講座　講師の募集（地域文化デザイン論）,准教授・常勤専任講師相当,"[""福岡県""]","[""Fukuoka""]",複合領域,九州大学
D115020382,2015-02-10,2015-02-09:2015-02-20:NA,園田学園女子大学　総合健康学科（健康学、養護教育）助手,研究・教育補助者相当,"[""兵庫県""]","[""Hyōgo""]",複合領域,園田学園女子大学
D115020387,2015-02-10,NA:2016-02-09:候補者決定次第締め切り,テクニカルスタッフ募集（粘膜システム研究グループ）,研究・教育補助者相当,"[""神奈川県""]","[""Kanagawa""]",医歯薬学:生物学,独立行政法人理化学研究所
D115020349,2015-02-10,"2015年02月08日 ～,2015年03月09日 消印有効,充足次第募集締め切り",非常勤講師募集（薬学分野）,専門学校・小中高等の教員相当,"[""愛知県""]","[""Aichi""]",医歯薬学,名古屋医療秘書福祉専門学校
D115020360,2015-02-10,2015-02-09:2015-03-31:適任者が見つかり次第、募集を終了します。,博士（ポスドク相当）または修士取得研究員の募集（加齢病態研究室）,研究員・ポスドク相当,"[""愛知県""]","[""Aichi""]",生物学:医歯薬学,独立行政法人国立長寿医療研究センター
D115020361,2015-02-10,2015-02-10:2015-03-10:NA,京都大学医学研究科　助教公募,助教相当,"[""京都府""]","[""Kyoto""]",医歯薬学:総合生物:農学,京都大学
D115020379,2015-02-10,NA:2015-02-27:NA,特別研究員・研究員募集(生細胞超解像イメージング研究チーム),研究員・ポスドク相当,"[""埼玉県""]","[""Saitama""]",生物学:生物学,独立行政法人理化学研究所
D115020355,2015-02-10,2015-02-10:2015-02-27:書類選考順に面接試験実施,TOEIC担当講師募集(日本人講師）,専門学校・小中高等の教員相当,"[""東京都""]","[""Tokyo""]",人文学:人文学,専門学校神田外語学院
D115020319,2015-02-10,2015-02-07:2015-04-30:NA,教員の公募について(留学生担当講師）,准教授・常勤専任講師相当,"[""兵庫県""]","[""Hyōgo""]",人文学,神戸大学
D115020324,2015-02-10,2015-02-01:2015-03-31:NA,筑波大学留学生センター専任教員公募,准教授・常勤専任講師相当:助教相当,"[""茨城県""]","[""Ibaraki""]",人文学:人文学,筑波大学
D115020321,2015-02-10,2015-02-07:2015-02-28:NA,地域連携センターのボランティアコーディネーター兼事務局員（臨時職員）,コーディネーター兼事務職員:研究管理者相当,"[""埼玉県""]","[""Saitama""]",人文学,文京学院大学
D115020359,2015-02-10,NA:2015-02-13:NA,英語　非常勤講師,専門学校・小中高等の教員相当,"[""東京都""]","[""Tokyo""]",人文学,東京大学教育学部附属中等教育学校
D115020362,2015-02-10,2015-02-10:2015-02-28:内定者がでれば、期間中でも採用を打ち切ります。,ツーリズム関連科目 講師の公募,専門学校・小中高等の教員相当,"[""大阪府""]","[""Osaka""]",人文学:社会科学,大阪外語専門学校
D115020392,2015-02-10,2015-02-10:2015-02-27:NA,茨城女子短期大学　表現文化学科　専任教員の公募,准教授・常勤専任講師相当,"[""茨城県""]","[""Ibaraki""]",人文学:総合人文社会,茨城女子短期大学
D115020396,2015-02-10,NA:2015-02-27:NA,九州大学サマーコース 日本語非常勤講師募集,非常勤講師相当,"[""福岡県""]","[""Fukuoka""]",人文学,九州大学
D115020377,2015-02-10,NA:2015-02-19:NA,看護の基盤領域　准教授　１名,准教授・常勤専任講師相当,"[""福岡県""]","[""Fukuoka""]",医歯薬学,日本赤十字九州国際看護大学
D115020378,2015-02-10,NA:2015-02-19:NA,クリティカルケア領域　助教１名,助教相当,"[""福岡県""]","[""Fukuoka""]",医歯薬学,日本赤十字九州国際看護大学
D115020364,2015-02-10,NA:2015-03-13:NA,地域医療支援医育成講座（有田市寄附講座）担当教員の公募について（公募延長）,准教授・常勤専任講師相当,"[""和歌山県""]","[""Wakayama""]",医歯薬学,和歌山県立医科大学
D115020390,2015-02-10,NA:2015-08-09:随時　適任者決定次第締切,産総研特別研究員募集（RNAプロセシング研究グループ）応募番号：27-biomed-ri_0034,研究員・ポスドク相当,"[""茨城県""]","[""Ibaraki""]",生物学:農学:医歯薬学,独立行政法人産業技術総合研究所
D115020398,2015-02-10,2015-02-10:2015-05-31:適任者が決定次第、公募を終了いたします。第二次募集は分野HPを参照下さい。,特任助教または特任講師募集（東京医科歯科大学難治疾患研究所幹細胞医学分野）,助教相当:非常勤講師相当,"[""東京都""]","[""Tokyo""]",医歯薬学,東京医科歯科大学
D115020358,2015-02-10,NA:2015-03-31:※適任者が集まり次第、募集は締め切ります。,研究員（認知症・神経疾患研究）の公募について,研究員・ポスドク相当,"[""東京都""]","[""Tokyo""]",医歯薬学:社会科学,独立行政法人国立精神・神経医療研究センター
D115020334,2015-02-10,2015-02-10:2015-02-23:NA,九州女子大学 家政学部 人間生活学科 専任教員（住生活分野）の公募,教授相当:准教授・常勤専任講師相当,"[""福岡県""]","[""Fukuoka""]",工学:複合領域:複合領域,九州女子大学
D115020395,2015-02-10,NA:2015-03-31:NA,岩手大学農学部共同獣医学科病態獣医学分野比較薬理毒性学教授候補者の公募について,教授相当,"[""岩手県""]","[""Iwate""]",農学,岩手大学
D115020337,2015-02-10,2015-02-09:2015-03-31:※募集期限に関わらず適任者決定次第終了,特定助教または特定研究員の公募（高等教育研究開発推進センター 情報メディア教育開発部門）,助教相当:研究員・ポスドク相当,"[""京都府""]","[""Kyoto""]",社会科学,京都大学
D115020380,2015-02-10,NA:2015-03-01:NA,研究員・テクニカルスタッフ募集(中川RNA生物学研究室),研究員・ポスドク相当:研究・教育補助者相当,"[""埼玉県""]","[""Saitama""]",生物学,独立行政法人理化学研究所
D115020407,2015-02-10,NA:2015-03-13:NA,岩手大学農学部共同獣医学科臨床獣医学分野繁殖機能制御学教授候補者の公募について,教授相当,"[""岩手県""]","[""Iwate""]",農学,岩手大学
D115020409,2015-02-10,NA:2015-08-09:随時選考し、適任者が決まり次第締め切ります,理数学習推進部 任期制契約職員（主任調査員・調査員）の募集,主任調査員:調査員,"[""埼玉県""]","[""Saitama""]",複合領域:情報学,独立行政法人科学技術振興機構
