ID,Area,XM,YM,Slice
278,608,1039.910,77.383,16
279,347,1021.318,92.964,16
280,1047,933.137,110.402,16
281,1077,1141.908,322.323,16
282,581,700.559,424.006,16
283,1570,231.666,523.297,16
284,638,99.972,518.657,16
285,567,1105.990,571.516,16
286,764,657.300,585.610,16
287,444,892.685,601.655,16
288,807,1080.646,708.380,16
289,1112,23.853,714.883,16
290,580,1053.534,721.164,16
291,1028,522.382,717.210,16
292,488,1020.090,793.658,16
293,312,1001.131,812.446,16
294,1408,291.266,834.080,16
295,807,1281.675,878.905,16
296,728,90.478,872.368,16
297,706,310.139,902.979,16
298,502,652.659,978.932,16
299,659,458.143,1019.470,16
300,720,1048.042,42.339,17
301,393,1041.073,65.676,17
302,476,961.496,120.983,17
303,2068,1136.595,331.984,17
304,452,691.947,435.878,17
305,1577,233.452,512.525,17
306,702,158.137,535.456,17
307,908,664.700,591.328,17
308,537,892.846,599.161,17
309,302,1155.950,641.073,17
310,1066,54.160,704.839,17
311,914,1076.522,703.753,17
312,610,1051.426,719.541,17
313,1545,518.202,725.851,17
314,548,1019.058,792.031,17
315,1490,251.032,837.586,17
316,341,1010.735,820.817,17
317,531,1290.033,863.837,17
318,954,84.920,872.833,17
319,640,350.445,890.575,17
320,616,659.448,974.859,17
321,1168,1053.300,17.982,18
322,421,1005.897,144.236,18
323,1530,1138.194,337.080,18
324,351,1096.249,347.768,18
325,432,693.688,431.157,18
326,1587,230.404,496.138,18
327,898,182.402,556.331,18
328,682,672.399,597.091,18
329,896,78.872,696.220,18
330,551,1098.302,698.420,18
331,772,1064.881,706.719,18
332,1554,513.574,732.281,18
333,457,1009.251,789.067,18
334,1266,204.229,838.929,18
335,909,82.324,876.472,18
336,622,368.230,889.640,18
337,530,665.175,958.574,18
338,415,110.972,6.341,19
339,453,1037.147,166.864,19
340,1136,1120.658,319.099,19
341,670,699.534,415.810,19
342,1820,224.628,478.450,19
343,1411,206.502,588.670,19
344,680,676.979,604.103,19
345,1056,97.316,688.442,19
346,364,1046.429,697.146,19
347,760,501.305,734.176,19
348,951,1097.409,743.830,19
349,344,1001.529,780.355,19
350,1065,183.831,848.131,19
351,342,1315.807,861.985,19
352,1204,73.806,884.263,19
353,631,390.887,875.120,19
354,516,676.891,948.171,19
355,434,769.447,1028.972,19
356,1214,119.044,13.440,20
357,479,1066.354,189.926,20
358,574,858.389,241.357,20
359,1500,1124.983,310.229,20
360,606,705.932,414.018,20
361,1806,219.993,465.352,20
362,691,1045.724,555.661,20
363,1418,231.650,615.484,20
364,774,686.479,617.444,20
365,1241,111.095,677.437,20
366,331,1038.310,717.711,20
367,331,1061.002,712.693,20
368,875,497.945,736.842,20
369,1081,1105.854,765.556,20
370,1051,1001.113,775.732,20
371,1561,160.262,854.008,20
372,654,415.373,855.856,20
373,2177,49.394,880.031,20
374,458,683.166,944.116,20
375,575,752.166,1026.921,20
376,989,105.269,41.065,21
377,346,1087.124,190.624,21
378,898,1120.644,318.843,21
379,620,707.939,406.147,21
380,1719,208.713,454.160,21
381,611,1018.313,544.999,21
382,894,266.530,625.485,21
383,753,691.006,624.831,21
384,916,143.072,658.590,21
385,700,1069.771,717.791,21
386,662,493.441,742.728,21
387,950,1097.369,783.413,21
388,605,442.933,843.298,21
389,1348,109.495,871.924,21
390,347,1351.595,865.439,21
391,1678,26.789,878.327,21
392,630,690.300,935.437,21
393,546,744.848,1018.115,21
394,1244,104.568,59.064,22
395,793,1374.177,71.806,22
396,401,1112.423,201.844,22
397,536,1121.907,322.341,22
398,815,712.512,399.533,22
399,1722,202.659,441.749,22
400,533,990.318,537.309,22
401,974,308.501,627.461,22
402,700,695.266,628.210,22
403,876,174.146,652.814,22
404,688,1094.297,714.096,22
405,614,498.940,753.860,22
406,312,986.458,771.135,22
407,604,1100.434,799.013,22
408,702,1375.487,852.934,22
409,579,461.491,832.144,22
410,1801,74.537,883.838,22
411,1330,12.948,881.947,22
412,384,697.990,926.052,22
413,425,748.728,1014.295,22
414,593,1374.972,45.933,23
415,1140,108.337,73.537,23
416,476,1128.338,215.855,23
417,617,1129.994,326.090,23
418,363,162.610,349.528,23
419,1081,719.425,394.958,23
420,1596,196.133,429.662,23
421,542,968.199,525.065,23
422,819,705.125,626.060,23
423,1053,333.904,642.135,23
424,311,178.407,641.928,23
425,867,200.747,641.343,23
426,542,1113.083,740.011,23
427,350,991.343,755.551,23
428,566,500.926,758.696,23
429,332,1011.386,769.714,23
430,338,1097.467,805.855,23
431,1911,60.852,878.461,23
432,577,487.930,851.737,23
433,697,7.354,880.401,23
434,385,703.479,916.095,23
435,362,750.613,1011.285,23
436,400,1382.498,20.218,24
437,316,1352.297,35.867,24
438,1060,109.147,69.289,24
439,556,1137.928,228.023,24
440,444,858.043,238.971,24
441,361,1139.827,337.669,24
442,1188,719.838,389.302,24
443,1792,184.322,416.516,24
444,546,960.075,524.557,24
445,803,711.511,615.267,24
446,1060,373.581,644.507,24
447,794,229.088,641.317,24
448,407,1148.910,754.264,24
449,331,1123.597,764.660,24
450,577,502.148,764.100,24
451,726,1011.860,774.598,24
452,673,501.087,860.970,24
453,902,63.242,883.349,24
454,447,713.218,920.321,24
455,353,73.574,947.735,24
456,345,750.262,1012.639,24
457,516,662.475,1024.791,24
458,303,1354.939,20.309,25
459,1060,105.814,35.737,25
460,1008,1198.343,146.312,25
461,619,1170.028,157.458,25
462,363,859.216,239.034,25
463,300,1108.280,350.237,25
464,1189,721.532,378.439,25
465,1830,174.937,403.051,25
466,422,951.367,523.235,25
467,1003,904.225,567.589,25
468,594,881.465,581.059,25
469,815,717.913,611.247,25
470,878,396.120,627.312,25
471,845,252.661,640.966,25
472,363,506.274,762.591,25
473,817,1159.207,772.407,25
474,1092,1017.658,788.795,25
475,927,509.085,874.495,25
476,976,59.697,911.007,25
477,673,668.695,1010.977,25
478,321,750.425,1016.945,25
479,1152,100.378,24.241,26
480,916,1196.561,149.108,26
481,564,1168.780,160.333,26
482,420,857.321,239.655,26
483,505,1145.201,332.934,26
484,1192,713.956,364.971,26
485,1956,176.073,387.586,26
486,454,941.229,516.220,26
487,829,420.454,556.592,26
488,930,904.781,573.842,26
489,547,882.114,586.579,26
490,605,710.148,616.040,26
491,874,275.299,639.982,26
492,561,503.587,771.365,26
493,603,1167.845,792.949,26
494,496,1088.964,816.417,26
495,555,1028.722,809.559,26
496,961,519.993,884.605,26
497,1512,42.367,894.532,26
498,685,672.256,997.224,26
499,373,746.787,1021.677,26
500,955,116.373,11.492,27
501,511,1376.480,78.629,27
502,769,1179.582,149.765,27
503,491,1204.675,140.895,27
504,506,1155.053,163.824,27
505,544,854.140,239.518,27
506,958,704.698,355.543,27
507,1750,183.042,371.794,27
508,493,931.545,507.810,27
509,1115,430.610,522.499,27
510,2285,895.893,576.023,27
511,510,709.290,621.651,27
512,784,300.529,640.440,27
513,524,1386.111,767.189,27
514,550,506.505,773.736,27
515,404,1045.691,823.297,27
516,1175,12.003,877.982,27
517,783,523.559,894.741,27
518,1005,679.020,981.912,27
519,364,745.857,1032.005,27
520,310,1218.619,105.713,28
521,419,1187.333,116.529,28
522,603,1168.218,181.571,28
523,407,857.385,239.205,28
524,331,1207.343,265.817,28
525,1197,703.546,339.145,28
526,1585,191.841,354.692,28
527,1160,422.010,494.263,28
528,485,940.125,494.267,28
529,635,887.965,535.341,28
530,707,881.882,583.475,28
531,361,307.547,634.445,28
532,697,330.896,636.956,28
533,501,511.258,769.105,28
534,565,1123.105,824.128,28
535,583,1065.344,853.105,28
536,457,6.900,874.981,28
537,640,526.331,906.105,28
538,494,713.510,958.204,28
539,366,691.620,970.503,28
540,413,1184.038,99.258,29
541,372,1213.382,95.406,29
542,509,1147.455,214.732,29
543,471,857.283,240.545,29
544,536,1233.789,276.011,29
545,418,1131.648,309.112,29
546,2022,202.956,326.733,29
547,915,700.978,324.885,29
548,1378,413.992,459.567,29
549,421,948.754,485.267,29
550,531,869.257,518.799,29
551,514,875.257,580.233,29
552,723,355.456,630.203,29
553,511,516.705,767.377,29
554,536,1140.649,830.884,29
555,738,1097.137,855.411,29
556,348,1117.474,859.020,29
557,360,1222.808,864.167,29
558,942,536.815,929.981,29
559,311,722.420,935.619,29
560,1264,1185.241,75.683,30
561,648,856.262,239.440,30
562,677,1127.488,240.871,30
563,326,1251.850,285.837,30
564,1627,206.073,304.491,30
565,435,1128.672,303.049,30
566,900,701.890,311.266,30
567,1392,402.002,431.580,30
568,473,956.333,475.487,30
569,568,861.195,509.076,30
570,347,840.304,526.523,30
571,664,874.950,570.851,30
572,627,364.947,634.414,30
573,529,1282.029,679.600,30
574,531,516.749,766.074,30
575,862,1123.690,852.070,30
576,395,1144.133,844.070,30
577,654,1234.483,890.133,30
578,680,728.979,921.054,30
579,1142,541.626,950.060,30
580,372,860.083,1034.054,30
581,608,1151.298,62.732,31
582,326,1120.313,79.117,31
583,522,1079.745,224.900,31
584,513,857.709,240.993,31
585,1763,218.058,284.831,31
586,641,701.325,292.644,31
587,508,1120.222,294.589,31
588,1601,398.507,405.558,31
589,503,964.065,470.234,31
590,462,853.606,495.294,31
591,317,841.702,517.178,31
592,734,879.830,562.296,31
593,465,867.154,579.339,31
594,748,383.914,637.975,31
595,540,518.315,769.161,31
596,329,1151.424,783.755,31
597,399,1136.678,800.620,31
598,353,1165.101,852.452,31
599,854,706.128,888.221,31
600,653,1252.904,912.215,31
601,847,560.246,965.259,31
602,870,857.174,1021.664,31
603,971,1108.899,60.191,32
604,474,220.808,195.998,32
605,616,1041.167,213.005,32
606,480,855.556,239.671,32
607,1617,221.338,271.541,32
608,564,708.222,288.172,32
609,1079,394.188,377.825,32
610,420,835.745,469.981,32
611,385,969.274,475.664,32
612,543,879.371,550.489,32
613,478,869.751,568.232,32
614,891,395.793,643.804,32
615,463,1154.126,761.278,32
616,456,510.401,767.649,32
617,370,1142.973,777.789,32
618,808,661.468,873.391,32
619,399,1256.773,935.277,32
620,872,573.857,984.026,32
621,814,860.802,1005.112,32
622,584,1073.411,56.092,33
623,372,1102.476,51.801,33
624,512,974.482,203.990,33
625,576,999.224,200.944,33
626,511,855.191,239.582,33
627,1642,224.557,257.769,33
628,662,713.050,276.423,33
629,366,1268.044,329.664,33
630,909,399.207,355.277,33
631,640,819.045,455.055,33
632,391,975.653,483.439,33
633,551,891.896,528.547,33
634,552,875.821,544.947,33
635,683,423.745,637.380,33
636,629,1162.599,742.940,33
637,567,1152.639,760.618,33
638,539,504.211,769.930,33
639,958,636.978,859.331,33
640,320,1177.409,868.981,33
641,474,1273.620,962.032,33
642,479,879.913,985.014,33
643,945,576.447,1009.283,33
644,387,872.567,1004.438,33
645,514,1075.403,26.286,34
646,367,1049.475,30.053,34
647,578,962.737,233.612,34
648,1676,229.665,241.549,34
649,402,939.192,242.050,34
650,508,854.919,240.018,34
651,525,722.584,264.976,34
652,1046,407.202,333.357,34
653,665,796.551,451.121,34
654,573,896.982,502.605,34
655,375,876.820,517.009,34
656,717,443.287,637.872,34
657,428,1273.755,670.374,34
658,1343,1154.394,738.537,34
659,569,499.277,767.883,34
660,862,615.476,851.327,34
661,399,1199.289,870.239,34
662,413,883.350,968.292,34
663,377,872.126,987.489,34
664,349,1268.374,993.890,34
665,485,1289.900,990.978,34
666,1031,584.162,1027.076,34
667,393,1025.383,5.439,35
668,1631,232.451,228.623,35
669,529,856.135,240.816,35
670,599,940.420,257.598,35
671,693,729.278,254.727,35
672,719,427.748,308.355,35
673,481,771.215,456.870,35
674,645,901.241,466.613,35
675,319,888.763,485.240,35
676,406,984.409,498.606,35
677,657,452.517,633.639,35
678,389,1290.878,676.317,35
679,1387,1151.564,733.997,35
680,558,498.204,764.265,35
681,502,9.016,830.749,35
682,678,598.029,845.935,35
683,468,1210.897,876.566,35
684,370,890.805,948.659,35
685,421,883.795,969.467,35
686,389,1297.652,1018.212,35
687,406,1350.372,17.719,36
688,468,1316.850,31.323,36
689,1374,231.280,217.565,36
690,515,855.554,239.147,36
691,546,746.449,252.647,36
692,549,905.981,282.810,36
693,596,450.379,287.852,36
694,356,1302.081,375.761,36
695,522,748.155,457.701,36
696,546,915.764,449.747,36
697,346,895.257,465.760,36
698,361,989.578,507.652,36
699,455,1374.298,543.252,36
700,795,466.958,626.326,36
701,429,7.467,683.833,36
702,1508,1159.524,739.761,36
703,572,494.247,757.736,36
704,378,7.087,825.860,36
705,785,573.224,843.287,36
706,412,1227.138,885.163,36
707,392,895.811,937.168,36
708,517,891.094,958.380,36
709,1638,242.114,213.715,37
710,613,850.934,240.598,37
711,415,762.194,243.001,37
712,560,471.388,277.002,37
713,343,454.241,290.039,37
714,505,876.058,298.589,37
715,663,1303.250,390.162,37
716,564,920.624,430.752,37
717,579,720.251,457.516,37
718,483,1331.962,517.902,37
719,341,1364.383,500.884,37
720,818,485.700,618.397,37
721,743,11.569,681.450,37
722,859,1158.061,739.434,37
723,600,493.683,759.803,37
724,623,10.686,806.731,37
725,966,558.293,831.812,37
726,398,1235.990,898.618,37
727,457,899.601,924.135,37
728,432,884.829,940.130,37
729,382,28.613,13.709,38
730,392,1310.270,32.018,38
731,1597,244.080,211.125,38
732,329,778.898,233.388,38
733,858,855.547,239.836,38
734,396,1140.917,269.811,38
735,511,488.976,272.433,38
736,550,849.964,300.418,38
737,471,280.761,302.031,38
738,373,966.709,328.889,38
739,733,1298.836,398.595,38
740,542,912.792,424.566,38
741,419,1252.996,467.051,38
742,540,694.696,486.185,38
743,328,1334.024,494.192,38
744,1588,717.477,605.633,38
745,824,489.920,613.035,38
746,778,14.950,677.587,38
747,410,1229.885,701.973,38
748,740,486.686,753.388,38
749,700,17.740,773.730,38
750,780,531.128,836.423,38
751,975,1261.313,906.088,38
752,370,904.911,922.203,38
753,349,882.658,932.996,38
754,781,1313.453,32.403,39
755,1691,248.210,203.289,39
756,378,791.442,225.283,39
757,748,853.537,239.948,39
758,502,501.890,262.741,39
759,604,1192.083,263.680,39
760,609,1150.833,274.295,39
761,310,486.232,278.477,39
762,389,282.135,300.104,39
763,544,832.949,332.384,39
764,302,1294.523,404.646,39
765,350,1255.086,465.111,39
766,387,1300.823,501.497,39
767,687,675.402,509.094,39
768,502,1269.120,528.153,39
769,779,512.870,590.866,39
770,438,493.694,603.886,39
771,1335,717.570,612.597,39
772,659,690.316,626.104,39
773,838,24.653,664.498,39
774,751,485.428,750.764,39
775,782,19.359,753.142,39
776,922,1148.064,761.536,39
777,835,515.714,832.857,39
778,606,1268.038,908.932,39
779,309,910.817,923.442,39
780,425,1299.032,74.206,40
781,302,1273.530,88.454,40
782,1526,250.960,191.036,40
783,800,853.090,240.121,40
784,523,512.653,257.081,40
785,614,1218.067,278.822,40
786,701,819.523,357.864,40
787,771,900.383,396.379,40
788,532,1265.442,523.566,40
789,721,657.228,524.202,40
790,924,518.299,580.080,40
791,669,695.584,626.031,40
792,1169,722.636,614.767,40
793,781,1375.723,647.460,40
794,792,31.761,657.311,40
795,652,479.669,746.761,40
796,975,34.476,743.785,40
797,586,1164.898,778.044,40
798,705,498.392,839.530,40
799,506,1282.036,914.263,40
800,341,918.790,928.752,40
801,527,1290.196,86.642,41
802,1515,255.892,187.370,41
803,818,864.051,247.636,41
804,486,524.796,247.621,41
805,751,1234.107,284.549,41
806,657,800.074,372.080,41
807,662,910.039,378.290,41
808,704,648.188,534.014,41
809,731,539.308,569.079,41
810,2691,724.808,615.744,41
811,1037,1379.194,644.758,41
812,1068,45.551,642.422,41
813,551,10.231,671.026,41
814,421,1310.666,684.683,41
815,692,475.581,743.163,41
816,1028,47.215,748.220,41
817,443,1190.297,803.407,41
818,346,1157.549,816.538,41
819,624,485.880,844.745,41
820,302,275.646,1033.411,41
821,519,1266.787,97.205,42
822,1593,262.359,181.238,42
823,832,867.633,236.564,42
824,596,540.424,233.888,42
825,304,521.803,247.122,42
826,633,1246.969,289.282,42
827,515,915.960,365.246,42
828,754,786.467,388.603,42
829,305,1016.887,527.762,42
830,556,628.638,542.433,42
831,748,556.567,548.509,42
832,468,538.081,562.028,42
833,2692,731.158,622.647,42
834,345,1359.181,603.057,42
835,1618,49.032,630.035,42
836,742,58.658,666.032,42
837,369,1320.161,689.798,42
838,358,471.925,740.525,42
839,736,58.674,750.447,42
840,351,1211.281,820.742,42
841,675,480.759,854.596,42
842,304,1304.931,947.645,42
843,403,1326.944,947.289,42
844,317,306.715,1032.576,42
845,590,1260.583,107.766,43
846,1667,269.494,175.926,43
847,531,553.568,224.378,43
848,351,537.785,238.876,43
849,650,875.412,247.165,43
850,617,1242.688,299.490,43
851,556,925.556,353.460,43
852,906,776.357,396.822,43
853,316,1297.247,479.585,43
854,310,1019.219,532.745,43
855,598,564.463,541.921,43
856,579,620.011,550.326,43
857,624,798.330,571.843,43
858,358,542.723,555.221,43
859,654,1372.628,568.102,43
860,314,1266.424,582.541,43
861,1214,52.438,612.431,43
862,753,116.849,677.272,43
863,1841,683.438,693.100,43
864,341,1328.582,682.647,43
865,779,76.092,744.766,43
866,415,470.389,740.254,43
867,424,1192.191,838.939,43
868,686,478.283,863.111,43
869,484,1332.434,956.698,43
870,354,326.006,1031.489,43
871,728,1245.981,110.820,44
872,333,1208.764,120.254,44
873,1598,272.959,171.306,44
874,808,852.472,208.099,44
875,584,569.017,222.601,44
876,338,549.728,234.953,44
877,644,878.298,239.866,44
878,599,1233.338,313.685,44
879,473,925.356,336.745,44
880,877,761.790,408.343,44
881,1075,569.360,539.050,44
882,305,1025.500,536.608,44
883,779,620.554,561.360,44
884,808,1364.783,545.884,44
885,306,1210.225,565.239,44
886,325,768.802,584.977,44
887,313,799.928,578.427,44
888,1257,69.650,602.470,44
889,1013,701.981,675.299,44
890,747,167.197,692.926,44
891,758,80.987,731.367,44
892,347,465.906,731.111,44
893,407,1200.144,835.475,44
894,745,474.504,868.833,44
895,432,1335.218,963.877,44
896,519,336.032,1028.352,44
897,387,1174.056,115.743,45
898,419,1205.612,114.374,45
899,1584,275.786,170.275,45
900,804,864.995,209.535,45
901,549,577.979,215.396,45
902,409,891.478,239.762,45
903,464,1233.459,319.261,45
904,301,938.344,323.012,45
905,667,730.029,418.431,45
906,1413,554.891,529.117,45
907,327,1352.164,521.246,45
908,917,603.431,559.856,45
909,540,815.072,568.983,45
910,1229,74.392,596.401,45
911,1182,686.214,665.220,45
912,696,217.539,689.550,45
913,1441,89.519,722.479,45
914,354,462.212,729.472,45
915,691,1203.351,844.685,45
916,755,470.356,868.901,45
917,336,1341.878,970.979,45
918,343,1305.418,983.931,45
919,497,357.011,1016.776,45
920,459,1178.117,115.404,46
921,370,1153.211,125.089,46
922,1163,278.926,166.294,46
923,701,878.723,210.302,46
924,628,591.666,216.096,46
925,515,900.277,239.574,46
926,447,960.010,312.406,46
927,342,1235.640,330.541,46
928,678,713.835,428.447,46
929,655,1371.051,507.109,46
930,1370,557.209,528.388,46
931,1465,816.682,551.473,46
932,1308,600.427,560.982,46
933,1048,89.390,592.200,46
934,953,676.601,650.111,46
935,1074,240.724,677.938,46
936,356,1325.744,676.143,46
937,1355,93.392,713.957,46
938,303,459.160,728.985,46
939,732,1217.637,841.898,46
940,778,469.902,863.569,46
941,391,955.725,944.807,46
942,703,1327.484,991.167,46
943,421,376.258,1007.272,46
944,593,1159.605,115.458,47
945,337,1162.972,157.162,47
946,1266,279.707,165.304,47
947,624,887.896,212.670,47
948,677,597.342,213.243,47
949,505,909.538,240.551,47
950,330,856.024,248.724,47
951,540,1228.494,326.435,47
952,666,695.806,432.230,47
953,1229,554.937,520.147,47
954,1497,599.306,559.441,47
955,967,798.340,561.726,47
956,835,121.541,588.772,47
957,1067,1365.632,650.970,47
958,770,1338.988,664.682,47
959,1213,675.648,688.239,47
960,881,268.602,710.567,47
